"interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"pp","9606.ENSP00000315791 (pp) 9606.ENSP00000317872","false","pp","9606.ENSP00000315791 (pp) 9606.ENSP00000317872","0.067","0.0","0.0","0.616","0.0",,"0.0","0.874","0.676"
"pp","9606.ENSP00000217109 (pp) 9606.ENSP00000315791","false","pp","9606.ENSP00000217109 (pp) 9606.ENSP00000315791","0.101","0.0","0.8","0.971","0.0",,"0.0","0.999","0.999"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000378529","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000378529","0.35","0.0","0.5","0.994","0.0",,"0.0","0.999","0.649"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000378699","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000378699","0.814","0.0","0.9","0.15","0.0",,"0.0","0.993","0.66"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000451211","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000451211","0.061","0.0","0.8","0.36","0.0",,"0.0","0.977","0.833"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000404190","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000404190","0.587","0.0","0.0","0.644","0.0",,"0.0","0.961","0.761"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000359206","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000359206","0.0","0.0","0.5","0.473","0.0",,"0.0","0.952","0.833"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000313950","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000313950","0.789","0.0","0.5","0.212","0.0",,"0.0","0.939","0.351"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000411532","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000411532","0.612","0.0","0.0","0.292","0.0",,"0.0","0.931","0.768"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000403453","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000403453","0.06","0.0","0.8","0.193","0.0",,"0.0","0.929","0.592"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000372023","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000372023","0.181","0.0","0.0","0.726","0.0",,"0.0","0.9","0.59"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000324804","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000324804","0.065","0.0","0.8","0.225","0.0",,"0.0","0.89","0.336"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000336524","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000336524","0.0","0.0","0.8","0.0","0.0",,"0.0","0.874","0.398"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000353770","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000353770","0.478","0.0","0.0","0.329","0.0",,"0.0","0.873","0.667"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000357858","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000357858","0.178","0.0","0.5","0.0","0.0",,"0.0","0.852","0.67"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000385334","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000385334","0.056","0.0","0.8","0.071","0.0",,"0.0","0.844","0.216"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000358921","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000358921","0.116","0.0","0.8","0.0","0.0",,"0.0","0.831","0.121"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000341382","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000341382","0.277","0.0","0.5","0.247","0.0",,"0.0","0.821","0.422"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000309591","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000309591","0.056","0.0","0.8","0.0","0.0",,"0.0","0.819","0.121"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000380378","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000380378","0.042","0.0","0.8","0.078","0.0",,"0.0","0.817","0.089"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000389168","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000389168","0.042","0.0","0.4","0.325","0.0",,"0.0","0.816","0.581"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000325074","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000325074","0.049","0.0","0.0","0.515","0.0",,"0.0","0.815","0.631"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000380308","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000380308","0.044","0.0","0.8","0.0","0.0",,"0.0","0.803","0.056"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000440826","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000440826","0.0","0.0","0.0","0.425","0.0",,"0.0","0.778","0.631"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000405726","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000405726","0.45","0.0","0.0","0.0","0.0",,"0.0","0.777","0.611"
"pp","9606.ENSP00000300093 (pp) 9606.ENSP00000417963","false","pp","9606.ENSP00000300093 (pp) 9606.ENSP00000417963","0.065","0.0","0.5","0.225","0.0",,"0.0","0.711","0.296"
"pp","9606.ENSP00000368759 (pp) 9606.ENSP00000391669","false","pp","9606.ENSP00000368759 (pp) 9606.ENSP00000391669","0.0","0.0","0.0","0.695","0.0",,"0.0","0.822","0.441"
"pp","9606.ENSP00000368759 (pp) 9606.ENSP00000380638","false","pp","9606.ENSP00000368759 (pp) 9606.ENSP00000380638","0.043","0.0","0.0","0.328","0.0",,"0.0","0.756","0.651"
"pp","9606.ENSP00000368759 (pp) 9606.ENSP00000428924","false","pp","9606.ENSP00000368759 (pp) 9606.ENSP00000428924","0.08","0.0","0.0","0.313","0.0",,"0.0","0.756","0.645"
"pp","9606.ENSP00000411532 (pp) 9606.ENSP00000412292","false","pp","9606.ENSP00000411532 (pp) 9606.ENSP00000412292","0.608","0.0","0.0","0.0","0.0",,"0.0","0.733","0.348"
"pp","9606.ENSP00000378529 (pp) 9606.ENSP00000378699","false","pp","9606.ENSP00000378529 (pp) 9606.ENSP00000378699","0.37","0.0","0.75","0.723","0.0",,"0.0","0.983","0.67"
"pp","9606.ENSP00000353770 (pp) 9606.ENSP00000378699","false","pp","9606.ENSP00000353770 (pp) 9606.ENSP00000378699","0.819","0.0","0.0","0.292","0.0",,"0.0","0.973","0.808"
"pp","9606.ENSP00000353770 (pp) 9606.ENSP00000411532","false","pp","9606.ENSP00000353770 (pp) 9606.ENSP00000411532","0.807","0.0","0.0","0.0","0.035",,"0.0","0.956","0.785"
"pp","9606.ENSP00000353770 (pp) 9606.ENSP00000355689","false","pp","9606.ENSP00000353770 (pp) 9606.ENSP00000355689","0.074","0.0","0.925","0.0","0.0",,"0.0","0.932","0.096"
"pp","9606.ENSP00000353770 (pp) 9606.ENSP00000377814","false","pp","9606.ENSP00000353770 (pp) 9606.ENSP00000377814","0.11","0.0","0.9","0.0","0.0",,"0.0","0.919","0.165"
"pp","9606.ENSP00000353770 (pp) 9606.ENSP00000358813","false","pp","9606.ENSP00000353770 (pp) 9606.ENSP00000358813","0.689","0.0","0.0","0.0","0.0",,"0.0","0.82","0.447"
"pp","9606.ENSP00000353770 (pp) 9606.ENSP00000369314","false","pp","9606.ENSP00000353770 (pp) 9606.ENSP00000369314","0.042","0.0","0.75","0.0","0.0",,"0.0","0.8","0.235"
"pp","9606.ENSP00000353770 (pp) 9606.ENSP00000404190","false","pp","9606.ENSP00000353770 (pp) 9606.ENSP00000404190","0.614","0.0","0.0","0.0","0.0",,"0.0","0.789","0.476"
"pp","9606.ENSP00000353770 (pp) 9606.ENSP00000370376","false","pp","9606.ENSP00000353770 (pp) 9606.ENSP00000370376","0.585","0.0","0.0","0.0","0.0",,"0.0","0.761","0.449"
"pp","9606.ENSP00000404190 (pp) 9606.ENSP00000411532","false","pp","9606.ENSP00000404190 (pp) 9606.ENSP00000411532","0.649","0.0","0.0","0.0","0.0",,"0.0","0.882","0.678"
"pp","9606.ENSP00000404190 (pp) 9606.ENSP00000412292","false","pp","9606.ENSP00000404190 (pp) 9606.ENSP00000412292","0.494","0.0","0.0","0.0","0.0",,"0.0","0.757","0.54"
"pp","9606.ENSP00000302898 (pp) 9606.ENSP00000313950","false","pp","9606.ENSP00000302898 (pp) 9606.ENSP00000313950","0.061","0.052","0.54","0.625","0.0",,"0.0","0.926","0.593"
"pp","9606.ENSP00000302898 (pp) 9606.ENSP00000378699","false","pp","9606.ENSP00000302898 (pp) 9606.ENSP00000378699","0.795","0.146","0.0","0.095","0.0",,"0.0","0.858","0.211"
"pp","9606.ENSP00000358813 (pp) 9606.ENSP00000385334","false","pp","9606.ENSP00000358813 (pp) 9606.ENSP00000385334","0.0","0.0","0.9","0.747","0.0",,"0.0","0.987","0.543"
"pp","9606.ENSP00000358813 (pp) 9606.ENSP00000365851","false","pp","9606.ENSP00000358813 (pp) 9606.ENSP00000365851","0.0","0.0","0.0","0.0","0.0",,"0.0","0.964","0.964"
"pp","9606.ENSP00000358813 (pp) 9606.ENSP00000411532","false","pp","9606.ENSP00000358813 (pp) 9606.ENSP00000411532","0.858","0.0","0.0","0.0","0.0",,"0.0","0.958","0.719"
"pp","9606.ENSP00000358813 (pp) 9606.ENSP00000412292","false","pp","9606.ENSP00000358813 (pp) 9606.ENSP00000412292","0.806","0.0","0.0","0.0","0.0",,"0.0","0.931","0.66"
"pp","9606.ENSP00000358813 (pp) 9606.ENSP00000378699","false","pp","9606.ENSP00000358813 (pp) 9606.ENSP00000378699","0.862","0.0","0.0","0.099","0.0",,"0.0","0.905","0.301"
"pp","9606.ENSP00000358813 (pp) 9606.ENSP00000404190","false","pp","9606.ENSP00000358813 (pp) 9606.ENSP00000404190","0.599","0.0","0.0","0.0","0.0",,"0.0","0.845","0.629"
"pp","9606.ENSP00000358813 (pp) 9606.ENSP00000405726","false","pp","9606.ENSP00000358813 (pp) 9606.ENSP00000405726","0.631","0.0","0.0","0.0","0.0",,"0.0","0.787","0.448"
"pp","9606.ENSP00000358813 (pp) 9606.ENSP00000365107","false","pp","9606.ENSP00000358813 (pp) 9606.ENSP00000365107","0.743","0.0","0.0","0.0","0.0",,"0.0","0.773","0.153"
"pp","9606.ENSP00000372035 (pp) 9606.ENSP00000437550","false","pp","9606.ENSP00000372035 (pp) 9606.ENSP00000437550","0.042","0.069","0.9","0.78","0.0",,"0.0","0.989","0.528"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000276925","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000276925","0.0","0.0","0.9","0.897","0.0",,"0.0","0.999","0.997"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000265734","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000265734","0.072","0.055","0.9","0.72","0.0",,"0.0","0.999","0.983"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000362082","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000362082","0.107","0.0","0.9","0.999","0.0",,"0.0","0.999","0.997"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000261254","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000261254","0.11","0.0","0.9","0.995","0.0",,"0.0","0.999","0.996"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000266970","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000266970","0.138","0.084","0.9","0.0","0.0",,"0.0","0.998","0.983"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000345571","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000345571","0.11","0.0","0.5","0.091","0.0",,"0.0","0.958","0.908"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000332973","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000332973","0.045","0.0","0.0","0.597","0.0",,"0.0","0.892","0.743"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000368686","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000368686","0.086","0.0","0.5","0.247","0.0",,"0.0","0.847","0.607"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000324404","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000324404","0.047","0.0","0.0","0.0","0.0",,"0.0","0.841","0.84"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000262904","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000262904","0.049","0.0","0.5","0.091","0.0",,"0.0","0.811","0.614"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000300093","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000300093","0.336","0.0","0.0","0.372","0.0",,"0.0","0.789","0.535"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000410561","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000410561","0.0","0.08","0.0","0.0","0.0",,"0.0","0.78","0.771"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000411532","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000411532","0.395","0.0","0.0","0.053","0.0",,"0.0","0.773","0.636"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000398124","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000398124","0.074","0.0","0.5","0.091","0.0",,"0.0","0.756","0.489"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000405726","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000405726","0.313","0.0","0.0","0.0","0.0",,"0.0","0.745","0.645"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000361423","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000361423","0.097","0.0","0.4","0.098","0.0",,"0.0","0.729","0.511"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000315299","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000315299","0.11","0.0","0.0","0.061","0.0",,"0.0","0.723","0.695"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000378529","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000378529","0.37","0.0","0.0","0.387","0.0",,"0.0","0.721","0.336"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000494750","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000494750","0.093","0.0","0.0","0.068","0.005",,"0.0","0.712","0.687"
"pp","9606.ENSP00000257904 (pp) 9606.ENSP00000419782","false","pp","9606.ENSP00000257904 (pp) 9606.ENSP00000419782","0.062","0.077","0.0","0.071","0.0",,"0.0","0.71","0.682"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000300093","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000300093","0.902","0.0","0.5","0.69","0.0",,"0.0","0.997","0.84"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000368759","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000368759","0.054","0.0","0.0","0.326","0.0",,"0.0","0.99","0.986"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000411532","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000411532","0.826","0.0","0.0","0.071","0.0",,"0.0","0.963","0.791"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000360025","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000360025","0.0","0.0","0.9","0.51","0.0",,"0.0","0.961","0.27"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000378699","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000378699","0.777","0.125","0.0","0.525","0.0",,"0.0","0.951","0.537"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000313950","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000313950","0.573","0.061","0.54","0.421","0.0",,"0.0","0.922","0.387"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000378529","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000378529","0.322","0.0","0.5","0.615","0.0",,"0.0","0.908","0.379"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000353770","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000353770","0.574","0.0","0.0","0.0","0.0",,"0.0","0.892","0.757"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000266970","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000266970","0.372","0.13","0.0","0.637","0.0",,"0.0","0.886","0.495"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000404190","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000404190","0.633","0.0","0.0","0.0","0.0",,"0.0","0.883","0.694"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000302898","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000302898","0.218","0.058","0.54","0.165","0.0",,"0.0","0.8","0.403"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000412292","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000412292","0.701","0.0","0.0","0.0","0.0",,"0.0","0.782","0.3"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000358813","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000358813","0.676","0.0","0.0","0.094","0.0",,"0.0","0.779","0.307"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000372035","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000372035","0.0","0.0","0.0","0.606","0.0",,"0.0","0.773","0.448"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000257904","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000257904","0.357","0.167","0.0","0.095","0.0",,"0.0","0.704","0.461"
"pp","9606.ENSP00000216911 (pp) 9606.ENSP00000405726","false","pp","9606.ENSP00000216911 (pp) 9606.ENSP00000405726","0.525","0.0","0.0","0.0","0.0",,"0.0","0.701","0.396"
"pp","9606.ENSP00000228606 (pp) 9606.ENSP00000419692","false","pp","9606.ENSP00000228606 (pp) 9606.ENSP00000419692","0.0","0.0","0.0","0.968","0.0",,"0.0","0.981","0.448"
"pp","9606.ENSP00000228606 (pp) 9606.ENSP00000334592","false","pp","9606.ENSP00000228606 (pp) 9606.ENSP00000334592","0.069","0.232","0.9","0.265","0.0",,"0.0","0.964","0.426"
"pp","9606.ENSP00000228606 (pp) 9606.ENSP00000352900","false","pp","9606.ENSP00000228606 (pp) 9606.ENSP00000352900","0.0","0.0","0.0","0.788","0.0",,"0.0","0.826","0.213"
"pp","9606.ENSP00000314099 (pp) 9606.ENSP00000498065","false","pp","9606.ENSP00000314099 (pp) 9606.ENSP00000498065","0.098","0.06","0.7","0.0","0.0",,"0.0","0.734","0.078"
"pp","9606.ENSP00000345659 (pp) 9606.ENSP00000430656","false","pp","9606.ENSP00000345659 (pp) 9606.ENSP00000430656","0.064","0.066","0.5","0.0","0.0",,"0.0","0.702","0.4"
"pp","9606.ENSP00000285379 (pp) 9606.ENSP00000393557","false","pp","9606.ENSP00000285379 (pp) 9606.ENSP00000393557","0.101","0.0","0.0","0.087","0.0",,"0.0","0.893","0.88"
"pp","9606.ENSP00000285379 (pp) 9606.ENSP00000430656","false","pp","9606.ENSP00000285379 (pp) 9606.ENSP00000430656","0.134","0.061","0.7","0.0","0.0",,"0.0","0.833","0.399"
"pp","9606.ENSP00000285379 (pp) 9606.ENSP00000389913","false","pp","9606.ENSP00000285379 (pp) 9606.ENSP00000389913","0.0","0.0","0.0","0.0","0.0",,"0.0","0.777","0.777"
"pp","9606.ENSP00000285379 (pp) 9606.ENSP00000441065","false","pp","9606.ENSP00000285379 (pp) 9606.ENSP00000441065","0.093","0.0","0.0","0.0","0.0",,"0.0","0.764","0.751"
"pp","9606.ENSP00000285381 (pp) 9606.ENSP00000300900","false","pp","9606.ENSP00000285381 (pp) 9606.ENSP00000300900","0.054","0.156","0.0","0.0","0.0",,"0.0","0.845","0.822"
"pp","9606.ENSP00000285381 (pp) 9606.ENSP00000366641","false","pp","9606.ENSP00000285381 (pp) 9606.ENSP00000366641","0.042","0.0","0.0","0.0","0.0",,"0.0","0.764","0.764"
"pp","9606.ENSP00000285381 (pp) 9606.ENSP00000430656","false","pp","9606.ENSP00000285381 (pp) 9606.ENSP00000430656","0.047","0.064","0.5","0.0","0.0",,"0.0","0.701","0.41"
"pp","9606.ENSP00000300900 (pp) 9606.ENSP00000393557","false","pp","9606.ENSP00000300900 (pp) 9606.ENSP00000393557","0.127","0.0","0.0","0.258","0.0",,"0.0","0.822","0.747"
"pp","9606.ENSP00000216733 (pp) 9606.ENSP00000346671","false","pp","9606.ENSP00000216733 (pp) 9606.ENSP00000346671","0.073","0.0","0.0","0.679","0.0",,"0.0","0.83","0.474"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000341189","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000341189","0.086","0.0","0.9","0.994","0.0",,"0.0","0.999","0.926"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000428056","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000428056","0.042","0.0","0.9","0.9","0.0",,"0.0","0.998","0.901"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000317272","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000317272","0.25","0.0","0.0","0.806","0.0",,"0.0","0.996","0.978"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000342235","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000342235","0.0","0.051","0.4","0.786","0.0",,"0.0","0.996","0.977"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000497069","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000497069","0.113","0.0","0.0","0.585","0.0",,"0.0","0.989","0.972"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000442460","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000442460","0.042","0.0","0.5","0.624","0.0",,"0.0","0.989","0.947"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000371067","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000371067","0.0","0.0","0.9","0.723","0.0",,"0.0","0.986","0.564"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000370473","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000370473","0.169","0.0","0.0","0.292","0.0",,"0.0","0.981","0.971"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000380921","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000380921","0.058","0.0","0.65","0.85","0.0",,"0.0","0.98","0.661"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000369981","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000369981","0.0","0.0","0.65","0.814","0.0",,"0.0","0.972","0.604"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000499900","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000499900","0.045","0.0","0.9","0.417","0.0",,"0.0","0.97","0.537"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000417273","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000417273","0.047","0.0","0.0","0.841","0.0",,"0.0","0.958","0.75"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000432511","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000432511","0.0","0.0","0.9","0.161","0.0",,"0.0","0.956","0.522"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000494689","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000494689","0.132","0.0","0.0","0.729","0.0",,"0.0","0.952","0.814"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000360916","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000360916","0.044","0.0","0.0","0.847","0.0",,"0.0","0.944","0.652"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000304895","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000304895","0.097","0.0","0.65","0.239","0.0",,"0.0","0.939","0.776"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000356155","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000356155","0.044","0.0","0.0","0.838","0.0",,"0.0","0.928","0.576"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000351209","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000351209","0.163","0.0","0.0","0.45","0.0",,"0.0","0.903","0.806"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000358525","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000358525","0.086","0.0","0.65","0.0","0.0",,"0.0","0.892","0.691"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000277120","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000277120","0.134","0.0","0.0","0.64","0.0",,"0.0","0.882","0.653"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000414303","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000414303","0.107","0.0","0.65","0.0","0.0",,"0.0","0.877","0.639"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000346671","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000346671","0.0","0.0","0.4","0.115","0.0",,"0.0","0.873","0.78"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000371341","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000371341","0.055","0.0","0.0","0.838","0.0",,"0.0","0.868","0.205"
"pp","9606.ENSP00000275493 (pp) 9606.ENSP00000363822","false","pp","9606.ENSP00000275493 (pp) 9606.ENSP00000363822","0.0","0.0","0.0","0.536","0.0",,"0.0","0.864","0.72"
