source,target,weight,interaction,addiction_status,compound_name
NEW00427,GPR34,0.774521,Drug-target,1,Buprenorphine
NEW00427,P2RY13,0.77428,Drug-target,1,Buprenorphine
NEW00427,QRFPR,0.774061,Drug-target,1,Buprenorphine
NEW00427,GPR20,0.773908,Drug-target,1,Buprenorphine
NEW00427,OR2M3,0.773326,Drug-target,1,Buprenorphine
NEW00427,AVPR1A,0.773289,Drug-target,1,Buprenorphine
NEW00427,P2RY2,0.772786,Drug-target,1,Buprenorphine
NEW00427,HCAR3,0.772779,Drug-target,1,Buprenorphine
NEW00427,OR51D1,0.772724,Drug-target,1,Buprenorphine
NEW00427,EDNRA,0.772428,Drug-target,1,Buprenorphine
NEW00427,OPRK1,0.772257,Drug-target,1,Buprenorphine
NEW00427,P2RY10,0.772219,Drug-target,1,Buprenorphine
NEW00427,GPR139,0.772127,Drug-target,1,Buprenorphine
NEW00427,SSTR4,0.771936,Drug-target,1,Buprenorphine
NEW00427,SSTR5,0.771914,Drug-target,1,Buprenorphine
NEW00427,PTGFR,0.771913,Drug-target,1,Buprenorphine
NEW00427,BDKRB2,0.771627,Drug-target,1,Buprenorphine
NEW00427,OPRM1,0.771559,Drug-target,1,Buprenorphine
NEW00427,NPY1R,0.771337,Drug-target,1,Buprenorphine
NEW00427,TACR3,0.771274,Drug-target,1,Buprenorphine
NEW00427,LPAR5,0.77121,Drug-target,1,Buprenorphine
NEW00427,GPR183,0.771016,Drug-target,1,Buprenorphine
NEW00427,CCR9,0.770598,Drug-target,1,Buprenorphine
NEW00427,OR2M2,0.76981,Drug-target,1,Buprenorphine
NEW00427,OR2AE1,0.768049,Drug-target,1,Buprenorphine
NEW00427,LTB4R2,0.767996,Drug-target,1,Buprenorphine
NEW00427,CCR6,0.76785,Drug-target,1,Buprenorphine
NEW00427,CCDC117,0.737158,Drug-target,1,Buprenorphine
NEW00427,UFL1,0.72946,Drug-target,1,Buprenorphine
NEW00427,FZD10,0.727184,Drug-target,1,Buprenorphine
NEW00428,SLC35F5,1.0,Drug-target,1,Butabarbital (secbutabarbital)
NEW00428,CHRNA7,1.0,Drug-target,1,Butabarbital (secbutabarbital)
NEW00428,GABRA1,0.885112,Drug-target,1,Butabarbital (secbutabarbital)
NEW00428,GABRA6,0.857279,Drug-target,1,Butabarbital (secbutabarbital)
NEW00428,EPHX2,0.828687,Drug-target,1,Butabarbital (secbutabarbital)
NEW00428,TMEM234,0.81707,Drug-target,1,Butabarbital (secbutabarbital)
NEW00428,GABRA2,0.815975,Drug-target,1,Butabarbital (secbutabarbital)
NEW00428,GABRA3,0.814279,Drug-target,1,Butabarbital (secbutabarbital)
NEW00428,ABCE1,0.810286,Drug-target,1,Butabarbital (secbutabarbital)
NEW00428,GABRA5,0.792745,Drug-target,1,Butabarbital (secbutabarbital)
NEW00428,PADI2,0.777929,Drug-target,1,Butabarbital (secbutabarbital)
NEW00428,DDAH2,0.777929,Drug-target,1,Butabarbital (secbutabarbital)
NEW00428,DDAH1,0.777929,Drug-target,1,Butabarbital (secbutabarbital)
NEW00428,GABRA4,0.7732,Drug-target,1,Butabarbital (secbutabarbital)
NEW00429,SLC35F5,1.0,Drug-target,1,Butalbital
NEW00429,CHRNA7,1.0,Drug-target,1,Butalbital
NEW00429,PADI2,0.885194,Drug-target,1,Butalbital
NEW00429,DDAH2,0.885194,Drug-target,1,Butalbital
NEW00429,DDAH1,0.885194,Drug-target,1,Butalbital
NEW00429,GABRA1,0.885119,Drug-target,1,Butalbital
NEW00429,GABRA3,0.83608,Drug-target,1,Butalbital
NEW00429,GABRA2,0.835006,Drug-target,1,Butalbital
NEW00429,GABRA6,0.827385,Drug-target,1,Butalbital
NEW00429,EPHX2,0.825718,Drug-target,1,Butalbital
NEW00429,GABRA5,0.820459,Drug-target,1,Butalbital
NEW00429,TMEM234,0.808691,Drug-target,1,Butalbital
NEW00429,ABCE1,0.778301,Drug-target,1,Butalbital
NEW00429,GABRA4,0.768265,Drug-target,1,Butalbital
NEW00430,SLC35F5,1.0,Drug-target,1,Butobarbital (butethal)
NEW00430,CHRNA7,1.0,Drug-target,1,Butobarbital (butethal)
NEW00430,ABCE1,0.938457,Drug-target,1,Butobarbital (butethal)
NEW00430,GABRA1,0.885153,Drug-target,1,Butobarbital (butethal)
NEW00430,EPHX2,0.877524,Drug-target,1,Butobarbital (butethal)
NEW00430,GABRA6,0.855872,Drug-target,1,Butobarbital (butethal)
NEW00430,TMEM234,0.831411,Drug-target,1,Butobarbital (butethal)
NEW00430,GABRA2,0.816702,Drug-target,1,Butobarbital (butethal)
NEW00430,GABRA3,0.816082,Drug-target,1,Butobarbital (butethal)
NEW00430,GABRA5,0.794436,Drug-target,1,Butobarbital (butethal)
NEW00430,GABRA4,0.772957,Drug-target,1,Butobarbital (butethal)
NEW00430,PADI2,0.767702,Drug-target,1,Butobarbital (butethal)
NEW00430,DDAH2,0.767702,Drug-target,1,Butobarbital (butethal)
NEW00430,DDAH1,0.767702,Drug-target,1,Butobarbital (butethal)
NEW00433,VN1R5,0.938279,Drug-target,1,Butorphanol
NEW00433,GPR137,0.913206,Drug-target,1,Butorphanol
NEW00433,MLNR,0.902661,Drug-target,1,Butorphanol
NEW00433,NTSR1,0.88522,Drug-target,1,Butorphanol
NEW00433,MFSD11,0.885193,Drug-target,1,Butorphanol
NEW00433,FFAR4,0.885061,Drug-target,1,Butorphanol
NEW00433,OR2L8,0.885047,Drug-target,1,Butorphanol
NEW00433,GPR173,0.885027,Drug-target,1,Butorphanol
NEW00433,GPR142,0.884951,Drug-target,1,Butorphanol
NEW00433,GPR85,0.884892,Drug-target,1,Butorphanol
NEW00433,NPFFR2,0.884882,Drug-target,1,Butorphanol
NEW00433,HCRTR2,0.884807,Drug-target,1,Butorphanol
NEW00433,LHCGR,0.88476,Drug-target,1,Butorphanol
NEW00433,SLC18B1,0.884766,Drug-target,1,Butorphanol
NEW00433,NPSR1,0.884709,Drug-target,1,Butorphanol
NEW00433,OR4P4,0.884685,Drug-target,1,Butorphanol
NEW00433,ENKUR,0.884671,Drug-target,1,Butorphanol
NEW00433,MAS1,0.883673,Drug-target,1,Butorphanol
NEW00433,OR2AT4,0.883353,Drug-target,1,Butorphanol
NEW00433,OR52A1,0.882431,Drug-target,1,Butorphanol
NEW00433,OR6B1,0.881629,Drug-target,1,Butorphanol
NEW00433,KCNK6,0.881358,Drug-target,1,Butorphanol
NEW00433,OR1J2,0.877493,Drug-target,1,Butorphanol
NEW00433,OR5AN1,0.876897,Drug-target,1,Butorphanol
NEW00433,FSHR,0.876383,Drug-target,1,Butorphanol
NEW00433,UFL1,0.87498,Drug-target,1,Butorphanol
NEW00433,FZD10,0.874862,Drug-target,1,Butorphanol
NEW00433,OR13C4,0.873891,Drug-target,1,Butorphanol
NEW00433,PDYN,0.873576,Drug-target,1,Butorphanol
NEW00433,THPO,0.873509,Drug-target,1,Butorphanol
NEW00433,GPR37,0.872639,Drug-target,1,Butorphanol
NEW00433,HCRTR1,0.872354,Drug-target,1,Butorphanol
NEW00433,OR2K2,0.872259,Drug-target,1,Butorphanol
NEW00433,GPR27,0.872071,Drug-target,1,Butorphanol
NEW00433,PIK3R3,0.871241,Drug-target,1,Butorphanol
NEW00433,PIK3R2,0.871241,Drug-target,1,Butorphanol
NEW00433,GPR132,0.870825,Drug-target,1,Butorphanol
NEW00433,HCAR1,0.868978,Drug-target,1,Butorphanol
NEW00433,OR13C5,0.868956,Drug-target,1,Butorphanol
NEW00433,OR51Q1,0.868426,Drug-target,1,Butorphanol
NEW00433,NMUR1,0.866868,Drug-target,1,Butorphanol
NEW00433,NPFFR1,0.865793,Drug-target,1,Butorphanol
NEW00433,GPR151,0.865251,Drug-target,1,Butorphanol
NEW00433,KCNK1,0.863989,Drug-target,1,Butorphanol
NEW00433,FFAR2,0.863803,Drug-target,1,Butorphanol
NEW00433,TACR2,0.862922,Drug-target,1,Butorphanol
NEW00433,TRIM13,0.859565,Drug-target,1,Butorphanol
NEW00433,P2RY11,0.859383,Drug-target,1,Butorphanol
NEW00433,OR5H1,0.858813,Drug-target,1,Butorphanol
NEW00433,OR52H1,0.858744,Drug-target,1,Butorphanol
NEW00433,TMEM116,0.85704,Drug-target,1,Butorphanol
NEW00433,GPR50,0.856782,Drug-target,1,Butorphanol
NEW00433,OR7G2,0.85671,Drug-target,1,Butorphanol
NEW00433,OR4F15,0.853924,Drug-target,1,Butorphanol
NEW00433,GPR39,0.853005,Drug-target,1,Butorphanol
NEW00433,OR51E2,0.850393,Drug-target,1,Butorphanol
NEW00433,NMUR2,0.849918,Drug-target,1,Butorphanol
NEW00433,OR1N2,0.847039,Drug-target,1,Butorphanol
NEW00433,LARP1,0.846575,Drug-target,1,Butorphanol
NEW00433,SUSD5,0.845795,Drug-target,1,Butorphanol
NEW00433,HAPLN3,0.845795,Drug-target,1,Butorphanol
NEW00433,CLDN10,0.844369,Drug-target,1,Butorphanol
NEW00433,PTGER3,0.843016,Drug-target,1,Butorphanol
NEW00433,ADCYAP1R1,0.843009,Drug-target,1,Butorphanol
NEW00433,MRGPRD,0.842325,Drug-target,1,Butorphanol
NEW00433,PTH1R,0.838732,Drug-target,1,Butorphanol
NEW00433,RXFP3,0.838384,Drug-target,1,Butorphanol
NEW00433,CHRNA2,0.835671,Drug-target,1,Butorphanol
NEW00433,MRGPRF,0.834022,Drug-target,1,Butorphanol
NEW00433,F2RL1,0.83141,Drug-target,1,Butorphanol
NEW00433,NPY2R,0.824353,Drug-target,1,Butorphanol
NEW00433,OR2C3,0.8224,Drug-target,1,Butorphanol
NEW00433,SLC6A9,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A8,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A7,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A6,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A5,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A4,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A3,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A20,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A2,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A17,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A16,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A15,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A14,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A13,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A12,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A11,0.800742,Drug-target,1,Butorphanol
NEW00433,SLC6A1,0.800742,Drug-target,1,Butorphanol
NEW00433,LPAR6,0.799368,Drug-target,1,Butorphanol
NEW00433,CYSLTR1,0.799368,Drug-target,1,Butorphanol
NEW00433,OR1I1,0.797761,Drug-target,1,Butorphanol
NEW00433,LPAR4,0.79497,Drug-target,1,Butorphanol
NEW00433,GPR17,0.79497,Drug-target,1,Butorphanol
NEW00433,CYSLTR2,0.79497,Drug-target,1,Butorphanol
NEW00433,CCR4,0.793815,Drug-target,1,Butorphanol
NEW00433,OXER1,0.793384,Drug-target,1,Butorphanol
NEW00433,GPR182,0.792603,Drug-target,1,Butorphanol
NEW00433,P2RY8,0.791923,Drug-target,1,Butorphanol
NEW00433,P2RY14,0.791766,Drug-target,1,Butorphanol
NEW00433,GPR68,0.791766,Drug-target,1,Butorphanol
NEW00433,P2RY1,0.789443,Drug-target,1,Butorphanol
NEW00433,PTGER1,0.788425,Drug-target,1,Butorphanol
NEW00433,SIGMAR1,0.78801,Drug-target,1,Butorphanol
NEW00433,PTAFR,0.78798,Drug-target,1,Butorphanol
NEW00433,P2RY4,0.786044,Drug-target,1,Butorphanol
NEW00433,GPR18,0.785323,Drug-target,1,Butorphanol
NEW00433,CLDN14,0.783303,Drug-target,1,Butorphanol
NEW00433,GPR15,0.780595,Drug-target,1,Butorphanol
NEW00433,OR2A7,0.779678,Drug-target,1,Butorphanol
NEW00433,GALR3,0.779562,Drug-target,1,Butorphanol
NEW00433,BRS3,0.779519,Drug-target,1,Butorphanol
NEW00433,C5AR2,0.77933,Drug-target,1,Butorphanol
NEW00433,GALR1,0.779326,Drug-target,1,Butorphanol
NEW00433,F2R,0.778989,Drug-target,1,Butorphanol
NEW00433,OXTR,0.778896,Drug-target,1,Butorphanol
NEW00433,FPR3,0.778858,Drug-target,1,Butorphanol
NEW00433,F2RL2,0.778837,Drug-target,1,Butorphanol
NEW00433,OR51L1,0.778538,Drug-target,1,Butorphanol
NEW00433,TACR1,0.778481,Drug-target,1,Butorphanol
NEW00433,PRLHR,0.778427,Drug-target,1,Butorphanol
NEW00433,TRHR,0.778355,Drug-target,1,Butorphanol
NEW00433,GPR174,0.778354,Drug-target,1,Butorphanol
NEW00433,OR51M1,0.778323,Drug-target,1,Butorphanol
NEW00433,FPR1,0.778316,Drug-target,1,Butorphanol
NEW00433,GALR2,0.77827,Drug-target,1,Butorphanol
NEW00433,CX3CR1,0.77827,Drug-target,1,Butorphanol
NEW00433,NPBWR2,0.77826,Drug-target,1,Butorphanol
NEW00433,FPR2,0.778252,Drug-target,1,Butorphanol
NEW00433,OR12D2,0.778225,Drug-target,1,Butorphanol
NEW00433,GNRHR,0.778224,Drug-target,1,Butorphanol
NEW00433,CCR1,0.778209,Drug-target,1,Butorphanol
NEW00433,PTGDR2,0.7781,Drug-target,1,Butorphanol
NEW00433,CXCR3,0.778195,Drug-target,1,Butorphanol
NEW00433,CCR5,0.778191,Drug-target,1,Butorphanol
NEW00433,PROKR2,0.77814,Drug-target,1,Butorphanol
NEW00433,AVPR2,0.778148,Drug-target,1,Butorphanol
NEW00433,CRHR1,0.778138,Drug-target,1,Butorphanol
NEW00433,GPR25,0.778131,Drug-target,1,Butorphanol
NEW00433,CXCR6,0.778116,Drug-target,1,Butorphanol
NEW00433,SUCNR1,0.778082,Drug-target,1,Butorphanol
NEW00433,NPBWR1,0.777987,Drug-target,1,Butorphanol
NEW00433,CCR7,0.777869,Drug-target,1,Butorphanol
NEW00433,AGTR1,0.777865,Drug-target,1,Butorphanol
NEW00433,P2RY6,0.777847,Drug-target,1,Butorphanol
NEW00433,OXGR1,0.777807,Drug-target,1,Butorphanol
NEW00433,KISS1R,0.777801,Drug-target,1,Butorphanol
NEW00433,GPER1,0.777793,Drug-target,1,Butorphanol
NEW00433,GPR171,0.777785,Drug-target,1,Butorphanol
NEW00433,APLNR,0.777784,Drug-target,1,Butorphanol
NEW00433,GPR35,0.777779,Drug-target,1,Butorphanol
NEW00433,F2RL3,0.777704,Drug-target,1,Butorphanol
NEW00433,FFAR3,0.776995,Drug-target,1,Butorphanol
NEW00433,GHSR,0.776751,Drug-target,1,Butorphanol
NEW00433,OR10H5,0.776587,Drug-target,1,Butorphanol
NEW00433,CCR10,0.776254,Drug-target,1,Butorphanol
NEW00433,TAS2R19,0.776044,Drug-target,1,Butorphanol
NEW00433,MRGPRX3,0.77585,Drug-target,1,Butorphanol
NEW00433,CMKLR1,0.775844,Drug-target,1,Butorphanol
NEW00433,CCRL2,0.775428,Drug-target,1,Butorphanol
NEW00433,MCHR1,0.774407,Drug-target,1,Butorphanol
NEW00433,POMC,0.772921,Drug-target,1,Butorphanol
NEW00433,CXCR1,0.772745,Drug-target,1,Butorphanol
NEW00433,PROKR1,0.772366,Drug-target,1,Butorphanol
NEW00433,C5AR1,0.772077,Drug-target,1,Butorphanol
NEW00433,RXFP4,0.771706,Drug-target,1,Butorphanol
NEW00433,OR2A1,0.771653,Drug-target,1,Butorphanol
NEW00433,CACNB3,0.771432,Drug-target,1,Butorphanol
NEW00433,ACKR2,0.771382,Drug-target,1,Butorphanol
NEW00433,HCAR2,0.771192,Drug-target,1,Butorphanol
NEW00433,LTB4R,0.771136,Drug-target,1,Butorphanol
NEW00433,BDKRB1,0.771021,Drug-target,1,Butorphanol
NEW00433,OPRL1,0.770784,Drug-target,1,Butorphanol
NEW00433,CXCR4,0.770693,Drug-target,1,Butorphanol
NEW00433,ACKR3,0.770539,Drug-target,1,Butorphanol
NEW00433,MCHR2,0.770511,Drug-target,1,Butorphanol
NEW00433,TACR3,0.770465,Drug-target,1,Butorphanol
NEW00433,SSTR2,0.7701,Drug-target,1,Butorphanol
NEW00433,GPR4,0.770176,Drug-target,1,Butorphanol
NEW00433,NMBR,0.769946,Drug-target,1,Butorphanol
NEW00433,GPR65,0.769904,Drug-target,1,Butorphanol
NEW00433,SSTR3,0.76968,Drug-target,1,Butorphanol
NEW00433,OPRD1,0.769578,Drug-target,1,Butorphanol
NEW00433,GPR55,0.76954,Drug-target,1,Butorphanol
NEW00433,GPR141,0.769289,Drug-target,1,Butorphanol
NEW00433,SSTR1,0.769114,Drug-target,1,Butorphanol
NEW00433,ACKR1,0.769111,Drug-target,1,Butorphanol
NEW00433,ACKR4,0.769018,Drug-target,1,Butorphanol
NEW00433,CXCR2,0.768733,Drug-target,1,Butorphanol
NEW00433,GPR83,0.768718,Drug-target,1,Butorphanol
NEW00433,GPR34,0.768682,Drug-target,1,Butorphanol
NEW00433,UTS2R,0.768663,Drug-target,1,Butorphanol
NEW00433,QRFPR,0.768626,Drug-target,1,Butorphanol
NEW00433,EDNRB,0.768626,Drug-target,1,Butorphanol
NEW00433,OR2M3,0.768426,Drug-target,1,Butorphanol
NEW00433,P2RY13,0.768403,Drug-target,1,Butorphanol
NEW00433,GPR82,0.768354,Drug-target,1,Butorphanol
NEW00433,GRPR,0.768336,Drug-target,1,Butorphanol
NEW00433,AVPR1A,0.768315,Drug-target,1,Butorphanol
NEW00433,LPAR5,0.768308,Drug-target,1,Butorphanol
NEW00433,PTGFR,0.768302,Drug-target,1,Butorphanol
NEW00433,GPR20,0.768264,Drug-target,1,Butorphanol
NEW00433,OPRK1,0.768173,Drug-target,1,Butorphanol
NEW00433,P2RY10,0.768079,Drug-target,1,Butorphanol
NEW00433,P2RY12,0.767896,Drug-target,1,Butorphanol
NEW00433,EDNRA,0.767849,Drug-target,1,Butorphanol
NEW00433,OR51D1,0.767847,Drug-target,1,Butorphanol
NEW00433,P2RY2,0.767839,Drug-target,1,Butorphanol
NEW00433,GPR87,0.767827,Drug-target,1,Butorphanol
NEW00433,SSTR5,0.767762,Drug-target,1,Butorphanol
NEW00433,HCAR3,0.767737,Drug-target,1,Butorphanol
NEW00433,SSTR4,0.767695,Drug-target,1,Butorphanol
NEW00433,GPR183,0.767689,Drug-target,1,Butorphanol
NEW00433,GPR139,0.767668,Drug-target,1,Butorphanol
NEW00433,OPRM1,0.767629,Drug-target,1,Butorphanol
NEW00433,BDKRB2,0.76761,Drug-target,1,Butorphanol
NEW00433,NPY1R,0.767516,Drug-target,1,Butorphanol
NEW00433,OR2M2,0.767406,Drug-target,1,Butorphanol
NEW00433,CCR6,0.767215,Drug-target,1,Butorphanol
NEW00433,OR2AE1,0.7671,Drug-target,1,Butorphanol
NEW00433,CCR9,0.766858,Drug-target,1,Butorphanol
NEW00433,LTB4R2,0.766678,Drug-target,1,Butorphanol
NEW00433,SLC10A1,0.754337,Drug-target,1,Butorphanol
NEW00437,GABRB1,0.912723,Drug-target,1,Camazepam
NEW00437,KCTD9,0.885039,Drug-target,1,Camazepam
NEW00437,TSPO,0.884559,Drug-target,1,Camazepam
NEW00437,GLRB,0.883696,Drug-target,1,Camazepam
NEW00437,GABRB2,0.88127,Drug-target,1,Camazepam
NEW00437,GABRB3,0.88083,Drug-target,1,Camazepam
NEW00437,GABRA4,0.876152,Drug-target,1,Camazepam
NEW00437,GABRA2,0.871597,Drug-target,1,Camazepam
NEW00437,GABRA3,0.866283,Drug-target,1,Camazepam
NEW00437,GABRA5,0.86059,Drug-target,1,Camazepam
NEW00437,GABRR1,0.808194,Drug-target,1,Camazepam
NEW00437,GABRP,0.797977,Drug-target,1,Camazepam
NEW00437,GABRG3,0.797977,Drug-target,1,Camazepam
NEW00437,GABRG2,0.797977,Drug-target,1,Camazepam
NEW00437,GABRG1,0.797386,Drug-target,1,Camazepam
NEW00437,GABRE,0.797386,Drug-target,1,Camazepam
NEW00437,GABRD,0.797386,Drug-target,1,Camazepam
NEW00437,GABRA6,0.783181,Drug-target,1,Camazepam
NEW00437,DUS2,0.778374,Drug-target,1,Camazepam
NEW00437,GABRQ,0.778073,Drug-target,1,Camazepam
NEW00437,GABRA1,0.768957,Drug-target,1,Camazepam
NEW00438,CCR6,0.885421,Drug-target,1,Carfentanil
NEW00438,MRGPRD,0.885372,Drug-target,1,Carfentanil
NEW00438,NMUR2,0.885334,Drug-target,1,Carfentanil
NEW00438,PTH1R,0.885315,Drug-target,1,Carfentanil
NEW00438,F2RL1,0.885315,Drug-target,1,Carfentanil
NEW00438,OR2A7,0.885312,Drug-target,1,Carfentanil
NEW00438,OR2C3,0.885298,Drug-target,1,Carfentanil
NEW00438,OR1I1,0.885297,Drug-target,1,Carfentanil
NEW00438,MRGPRF,0.885292,Drug-target,1,Carfentanil
NEW00438,GPR39,0.885269,Drug-target,1,Carfentanil
NEW00438,OR51L1,0.885267,Drug-target,1,Carfentanil
NEW00438,OR51E2,0.885236,Drug-target,1,Carfentanil
NEW00438,PDYN,0.88518,Drug-target,1,Carfentanil
NEW00438,MYL9,0.885154,Drug-target,1,Carfentanil
NEW00438,MYL6B,0.885154,Drug-target,1,Carfentanil
NEW00438,MYL6,0.885154,Drug-target,1,Carfentanil
NEW00438,MYL3,0.885154,Drug-target,1,Carfentanil
NEW00438,MYL2,0.885154,Drug-target,1,Carfentanil
NEW00438,MYL12B,0.885154,Drug-target,1,Carfentanil
NEW00438,MYL12A,0.885154,Drug-target,1,Carfentanil
NEW00438,FFAR2,0.885123,Drug-target,1,Carfentanil
NEW00438,OXER1,0.885076,Drug-target,1,Carfentanil
NEW00438,OR52A1,0.885056,Drug-target,1,Carfentanil
NEW00438,OR51Q1,0.88503,Drug-target,1,Carfentanil
NEW00438,NPY2R,0.884973,Drug-target,1,Carfentanil
NEW00438,OR7G2,0.884941,Drug-target,1,Carfentanil
NEW00438,BTLA,0.884935,Drug-target,1,Carfentanil
NEW00438,OR4F15,0.884893,Drug-target,1,Carfentanil
NEW00438,MRPL42,0.884891,Drug-target,1,Carfentanil
NEW00438,GPR50,0.884851,Drug-target,1,Carfentanil
NEW00438,MYLK,0.884818,Drug-target,1,Carfentanil
NEW00438,NMUR1,0.884805,Drug-target,1,Carfentanil
NEW00438,PTGER3,0.884781,Drug-target,1,Carfentanil
NEW00438,OR13C5,0.884744,Drug-target,1,Carfentanil
NEW00438,OR1J2,0.884723,Drug-target,1,Carfentanil
NEW00438,GPR132,0.884722,Drug-target,1,Carfentanil
NEW00438,NPSR1,0.884636,Drug-target,1,Carfentanil
NEW00438,OR52H1,0.884109,Drug-target,1,Carfentanil
NEW00438,GPR173,0.883834,Drug-target,1,Carfentanil
NEW00438,TACR3,0.883738,Drug-target,1,Carfentanil
NEW00438,OR2L8,0.883592,Drug-target,1,Carfentanil
NEW00438,OR4P4,0.883554,Drug-target,1,Carfentanil
NEW00438,NPFFR2,0.883522,Drug-target,1,Carfentanil
NEW00438,NPFFR1,0.883445,Drug-target,1,Carfentanil
NEW00438,GPR85,0.883321,Drug-target,1,Carfentanil
NEW00438,FFAR4,0.883256,Drug-target,1,Carfentanil
NEW00438,NTSR1,0.883145,Drug-target,1,Carfentanil
NEW00438,FSHR,0.883021,Drug-target,1,Carfentanil
NEW00438,CCR9,0.882955,Drug-target,1,Carfentanil
NEW00438,HCRTR1,0.882783,Drug-target,1,Carfentanil
NEW00438,GPR142,0.88236,Drug-target,1,Carfentanil
NEW00438,GPR27,0.882278,Drug-target,1,Carfentanil
NEW00438,OR5H1,0.882054,Drug-target,1,Carfentanil
NEW00438,HCAR1,0.881727,Drug-target,1,Carfentanil
NEW00438,OR2K2,0.881474,Drug-target,1,Carfentanil
NEW00438,GPR151,0.881143,Drug-target,1,Carfentanil
NEW00438,PTGER1,0.88105,Drug-target,1,Carfentanil
NEW00438,GPR37,0.881054,Drug-target,1,Carfentanil
NEW00438,TMEM130,0.877371,Drug-target,1,Carfentanil
NEW00438,HCRTR2,0.876723,Drug-target,1,Carfentanil
NEW00438,OR2AE1,0.876518,Drug-target,1,Carfentanil
NEW00438,GPR183,0.876474,Drug-target,1,Carfentanil
NEW00438,OR1N2,0.876415,Drug-target,1,Carfentanil
NEW00438,LTB4R2,0.875569,Drug-target,1,Carfentanil
NEW00438,P2RY10,0.875185,Drug-target,1,Carfentanil
NEW00438,OR6B1,0.87486,Drug-target,1,Carfentanil
NEW00438,MAS1,0.874153,Drug-target,1,Carfentanil
NEW00438,NPY1R,0.873982,Drug-target,1,Carfentanil
NEW00438,OR5AN1,0.873895,Drug-target,1,Carfentanil
NEW00438,OR2A1,0.873131,Drug-target,1,Carfentanil
NEW00438,LPAR5,0.872914,Drug-target,1,Carfentanil
NEW00438,NMBR,0.872639,Drug-target,1,Carfentanil
NEW00438,OPRK1,0.872564,Drug-target,1,Carfentanil
NEW00438,P2RY13,0.871833,Drug-target,1,Carfentanil
NEW00438,OR2M2,0.870867,Drug-target,1,Carfentanil
NEW00438,GPR83,0.870794,Drug-target,1,Carfentanil
NEW00438,GRPR,0.870653,Drug-target,1,Carfentanil
NEW00438,PTGFR,0.870566,Drug-target,1,Carfentanil
NEW00438,GPR139,0.869485,Drug-target,1,Carfentanil
NEW00438,GPR34,0.868951,Drug-target,1,Carfentanil
NEW00438,GPR55,0.868843,Drug-target,1,Carfentanil
NEW00438,OR12D2,0.86877,Drug-target,1,Carfentanil
NEW00438,HCAR3,0.868364,Drug-target,1,Carfentanil
NEW00438,GPR65,0.868265,Drug-target,1,Carfentanil
NEW00438,GPR4,0.868088,Drug-target,1,Carfentanil
NEW00438,SSTR3,0.867872,Drug-target,1,Carfentanil
NEW00438,SSTR1,0.867345,Drug-target,1,Carfentanil
NEW00438,EDNRA,0.867084,Drug-target,1,Carfentanil
NEW00438,ACKR1,0.866857,Drug-target,1,Carfentanil
NEW00438,OPRL1,0.866685,Drug-target,1,Carfentanil
NEW00438,BDKRB1,0.866628,Drug-target,1,Carfentanil
NEW00438,SSTR2,0.866129,Drug-target,1,Carfentanil
NEW00438,ACKR2,0.866129,Drug-target,1,Carfentanil
NEW00438,SSTR4,0.866043,Drug-target,1,Carfentanil
NEW00438,BDKRB2,0.865924,Drug-target,1,Carfentanil
NEW00438,ACKR3,0.865774,Drug-target,1,Carfentanil
NEW00438,GPR87,0.865626,Drug-target,1,Carfentanil
NEW00438,SSTR5,0.865451,Drug-target,1,Carfentanil
NEW00438,LHCGR,0.865352,Drug-target,1,Carfentanil
NEW00438,P2RY2,0.865127,Drug-target,1,Carfentanil
NEW00438,HCAR2,0.864928,Drug-target,1,Carfentanil
NEW00438,CXCR4,0.864867,Drug-target,1,Carfentanil
NEW00438,OPRM1,0.864769,Drug-target,1,Carfentanil
NEW00438,P2RY12,0.864491,Drug-target,1,Carfentanil
NEW00438,LTB4R,0.8642,Drug-target,1,Carfentanil
NEW00438,OR51D1,0.864207,Drug-target,1,Carfentanil
NEW00438,RXFP4,0.864002,Drug-target,1,Carfentanil
NEW00438,GPR20,0.863938,Drug-target,1,Carfentanil
NEW00438,CXCR2,0.86379,Drug-target,1,Carfentanil
NEW00438,OR10H5,0.863693,Drug-target,1,Carfentanil
NEW00438,PRLHR,0.863459,Drug-target,1,Carfentanil
NEW00438,EDNRB,0.863123,Drug-target,1,Carfentanil
NEW00438,OR2M3,0.862915,Drug-target,1,Carfentanil
NEW00438,GPR25,0.862422,Drug-target,1,Carfentanil
NEW00438,MCHR2,0.862368,Drug-target,1,Carfentanil
NEW00438,CRHR1,0.861964,Drug-target,1,Carfentanil
