pathway_id,pathway_name,mean_E_drug,mean_E_comp,frac_tilt_edrug,frac_tilt_ecomp,n_drugs_addictive,n_drugs_nonaddictive,n_add_p,n_non_p,n_add_drugs,n_non_drugs,p_value_drug,p_value_comp,FDR_drug,FDR_comp
REACT:R-HSA-69610,p53-Independent DNA Damage Response,0.19791666666666669,0.4375,0.578125,0.640625,17,47,1,3,17,47,0.0006753430839920276,0.000675775763863066,0.0010193020479091063,0.0009096660158799491
REACT:R-HSA-69613,p53-Independent G1/S DNA damage checkpoint,0.19791666666666669,0.4375,0.578125,0.640625,17,47,1,3,17,47,0.0006753430839920276,0.000675775763863066,0.0010193020479091063,0.0009096660158799491
REACT:R-HSA-69615,G1/S DNA Damage Checkpoints,0.17948717948717952,0.43846153846153846,0.5692307692307692,0.6307692307692307,17,48,1,4,17,48,0.0005319876010887835,0.0003815269303602186,0.0008163462297331222,0.0005517700227918699
REACT:R-HSA-69618,Mitotic Spindle Checkpoint,0.875,0.40625,0.9086538461538461,0.9086538461538461,89,119,2,1,89,119,0.0005202925050460193,0.01772032113659824,0.0008028470582871318,0.019144275513646312
REACT:R-HSA-69620,Cell Cycle Checkpoints,0.713677811550152,0.23556231003039513,0.8571428571428571,0.8693009118541033,117,212,4,8,117,212,4.2942548879380954e-08,1.3171649698954537e-06,1.1292906938127281e-07,2.8125346121885275e-06
REACT:R-HSA-70153,Glucose transport,0.7850443207586064,0.30500927643784786,0.8701298701298701,0.8701298701298701,110,198,7,5,110,198,1.10291329180184e-06,5.606183051725761e-05,2.4874214666169155e-06,9.236207781133667e-05
REACT:R-HSA-70326,Glucose metabolism,0.7403794037940379,0.6565040650406504,0.8780487804878049,0.8821138211382114,79,167,3,6,79,167,3.706599607515594e-05,0.00026600941167923117,6.8559654485322e-05,0.00039520361435018114
REACT:R-HSA-71291,Metabolism of amino acids and derivatives,0.19430176261951962,0.1491488089618931,0.5607476635514018,0.6373831775700934,143,392,11,27,143,392,7.133069545714207e-28,4.616574273057894e-25,1.6113721039334717e-26,8.379082305600077e-24
REACT:R-HSA-71387,Metabolism of carbohydrates,0.5215172953159224,0.26401300734674216,0.7643020594965675,0.7917620137299771,133,304,10,19,133,304,1.2282280045586814e-15,1.8969691701942126e-11,8.67947789888135e-15,8.571781852039409e-11
REACT:R-HSA-72163,mRNA Splicing - Major Pathway,0.8231108397775064,0.49094650205761314,0.904320987654321,0.9074074074074074,119,205,5,9,119,205,3.6647251071243104e-05,0.002473734624932903,6.787622577442606e-05,0.003047394803791778
REACT:R-HSA-72165,mRNA Splicing - Minor Pathway,0.9047619047619048,0.9047619047619048,0.9523809523809523,0.9523809523809523,87,144,1,1,87,144,0.008460051804693846,0.008460051804693846,0.011188053154383992,0.009637025539028869
REACT:R-HSA-72172,mRNA Splicing,0.8231108397775064,0.49094650205761314,0.904320987654321,0.9074074074074074,119,205,5,9,119,205,3.6647251071243104e-05,0.002473734624932903,6.787622577442606e-05,0.003047394803791778
REACT:R-HSA-72187,mRNA 3'-end processing,0.7977430555555555,0.7795138888888888,0.9010416666666666,0.890625,72,120,5,3,72,120,0.0003596207225289863,0.0004993568406115181,0.000572898677046177,0.0007071516247411485
REACT:R-HSA-72202,Transport of Mature Transcript to Cytoplasm,0.7614488348530901,0.47478329393223007,0.8723404255319149,0.8652482269503546,103,179,9,3,103,179,1.594778808030841e-06,0.0007670376436841605,3.527456175708666e-06,0.0010261719827666471
REACT:R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,0.7855798916571929,0.414876430006113,0.8703170028818443,0.8703170028818443,122,225,12,11,122,225,4.9658409652438624e-08,1.7214426758544388e-06,1.293559328942541e-07,3.6260175512678605e-06
REACT:R-HSA-72306,tRNA processing,0.6758903133903134,0.34695512820512814,0.8333333333333334,0.8301282051282052,126,186,6,4,126,186,5.3424699537650286e-11,0.0026912198037824064,2.011454534504975e-10,0.003304101878600948
REACT:R-HSA-72312,rRNA processing,0.6254208754208754,0.32196969696969696,0.8181818181818182,0.8207070707070707,122,274,4,6,122,274,2.8316749766145362e-11,1.8843062973031426e-08,1.0991684838802342e-10,5.2481062858391876e-08
REACT:R-HSA-72613,Eukaryotic Translation Initiation,0.4320261437908497,0.30392156862745096,0.6980392156862745,0.7333333333333333,81,174,2,5,81,174,1.1526697965518409e-11,3.396069551939306e-10,4.699346093634428e-11,1.208601222896047e-09
REACT:R-HSA-72649,Translation initiation complex formation,0.5102880658436214,0.2928669410150892,0.7366255144032922,0.757201646090535,81,162,2,3,81,162,5.230492536593695e-10,1.4439950312736521e-08,1.7284457351141754e-09,4.105771772994797e-08
REACT:R-HSA-72662,"""Activation of the mRNA upon binding of the cap-binding complex and eIFs  and subsequent binding to 43S""",0.5102880658436214,0.2928669410150892,0.7366255144032922,0.757201646090535,81,162,2,3,81,162,5.230492536593695e-10,1.4439950312736521e-08,1.7284457351141754e-09,4.105771772994797e-08
REACT:R-HSA-72689,Formation of a pool of free 40S subunits,0.5027322404371585,0.2998633879781421,0.7295081967213115,0.7622950819672131,81,163,2,3,81,163,2.577550617642222e-10,4.8928690926162145e-09,8.86499614003431e-10,1.4719155916737728e-08
REACT:R-HSA-72695,"""Formation of the ternary complex  and subsequently  the 43S complex""",0.5185185185185185,0.2736625514403292,0.7366255144032922,0.7366255144032922,81,162,2,2,81,162,5.218409572620568e-10,9.329592333132857e-09,1.7284457351141754e-09,2.731162916876796e-08
REACT:R-HSA-72702,Ribosomal scanning and start codon recognition,0.5185185185185185,0.2736625514403292,0.7366255144032922,0.7366255144032922,81,162,2,2,81,162,5.218409572620568e-10,9.329592333132857e-09,1.7284457351141754e-09,2.731162916876796e-08
REACT:R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,0.43790849673202614,0.30098039215686273,0.6980392156862745,0.7294117647058823,81,174,2,4,81,174,1.1517557180189874e-11,2.1048097737573808e-10,4.699346093634428e-11,7.876762349215765e-10
REACT:R-HSA-72737,Cap-dependent Translation Initiation,0.4320261437908497,0.30392156862745096,0.6980392156862745,0.7333333333333333,81,174,2,5,81,174,1.1526697965518409e-11,3.396069551939306e-10,4.699346093634428e-11,1.208601222896047e-09
REACT:R-HSA-72766,Translation,0.4320261437908497,0.3156862745098039,0.6980392156862745,0.7450980392156863,81,174,2,7,81,174,1.1526697965518409e-11,3.317471437905939e-10,4.699346093634428e-11,1.1883968407498576e-09
REACT:R-HSA-73762,RNA Polymerase I Transcription Initiation,0.8598484848484849,0.8551136363636364,0.9318181818181818,0.9261363636363636,68,108,2,1,68,108,0.0030719424514643054,0.0020612882285525108,0.0042416199379938,0.0025683556989630255
REACT:R-HSA-73856,RNA Polymerase II Transcription Termination,0.7977430555555555,0.7795138888888888,0.9010416666666666,0.890625,72,120,5,3,72,120,0.0003596207225289863,0.0004993568406115181,0.000572898677046177,0.0007071516247411485
REACT:R-HSA-73857,RNA Polymerase II Transcription,0.3557914196468413,0.606425702811245,0.6746987951807228,0.6987951807228916,74,175,5,12,74,175,5.4161031661847355e-11,4.167198995830038e-10,2.0336212978208626e-10,1.4591896162247303e-09
REACT:R-HSA-73894,DNA Repair,0.4959731543624161,0.257982509660362,0.7449664429530202,0.7550335570469798,94,204,6,11,94,204,1.3788830244477764e-10,2.031329839617432e-06,4.948179186690198e-10,4.2459082444210805e-06
REACT:R-HSA-73923,"""Lipid digestion  mobilization  and transport""",0.39353110657458484,0.16243032329988852,0.6722408026755853,0.6688963210702341,81,218,15,10,81,218,9.371808402975698e-12,9.1474253190985e-12,3.901616912175381e-11,4.3500201626629986e-11
REACT:R-HSA-74160,Gene Expression,0.300649676544132,0.1003581784069589,0.6807095343680709,0.7028824833702882,242,660,65,118,242,660,8.511461167066364e-49,9.943718925317245e-26,9.773994573514541e-47,1.867018949943186e-24
REACT:R-HSA-74182,Ketone body metabolism,0.5056179775280899,0.5056179775280899,0.7528089887640449,0.7528089887640449,29,60,1,1,29,60,0.00019051218185937068,0.00019051218185937068,0.0003166776677951903,0.00028935532223829105
REACT:R-HSA-74751,Insulin receptor signalling cascade,0.5627062706270627,0.13302213373511265,0.768976897689769,0.8250825082508251,195,411,16,46,195,411,1.5007411988959106e-19,2.902314844680652e-11,1.5907856708296652e-18,1.259211500341526e-10
REACT:R-HSA-74752,Signaling by Insulin receptor,0.5709578091436994,0.11966997952196842,0.7708674304418985,0.8281505728314239,198,413,18,46,198,413,1.0454299953031017e-19,2.9227870096095676e-11,1.1524820268221393e-18,1.263061529152706e-10
REACT:R-HSA-75067,Processing of Capped Intronless Pre-mRNA,0.9205426356589148,0.8982558139534884,0.9651162790697675,0.9418604651162791,68,104,2,1,68,104,0.00874213207119655,0.0016848121701359923,0.01152790238670703,0.0021434117444837563
REACT:R-HSA-75105,Fatty Acyl-CoA Biosynthesis,0.7384863123993559,0.4311594202898551,0.8840579710144928,0.8405797101449275,69,138,10,4,69,138,2.404184663721905e-05,7.965110705308913e-08,4.614159424246219e-05,2.0181842592867837e-07
REACT:R-HSA-75109,Triglyceride Biosynthesis,0.7073717948717948,0.4283653846153846,0.875,0.8317307692307693,69,139,10,5,69,139,2.0687925556390366e-06,2.8338443455602023e-08,4.525073240746972e-06,7.619892573617433e-08
REACT:R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,0.23655913978494625,0.4623655913978495,0.5967741935483871,0.6612903225806451,17,45,1,3,17,45,0.0010959791894712499,0.0010456775076202625,0.0016118029061807707,0.0013819694245127015
REACT:R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs,0.9034482758620689,0.590311986863711,0.9540229885057471,0.9425287356321839,63,111,7,1,63,111,0.014594177132793094,8.839270532518384e-06,0.018865643610683755,1.648281782519267e-05
REACT:R-HSA-76002,"""Platelet activation  signaling and aggregation""",0.45596351327934004,0.11668942436412316,0.7313253012048193,0.7614457831325301,275,555,25,36,275,555,1.2486920261319255e-40,4.959654043755012e-34,8.603488060048967e-39,2.2504430223538366e-32
REACT:R-HSA-76005,Response to elevated platelet cytosolic Ca2+,0.3406546080964685,0.13552048726467328,0.6589147286821705,0.6782945736434108,79,179,7,8,79,179,9.498667211860663e-13,3.6684603530067545e-11,4.452096400661222e-12,1.560528642353264e-10
REACT:R-HSA-76009,Platelet Aggregation (Plug Formation),0.12051282051282051,0.46923076923076923,0.5307692307692308,0.5923076923076923,27,103,1,5,27,103,3.5286506272969495e-07,6.169318094676756e-07,8.515727783564268e-07,1.3795456683989707e-06
REACT:R-HSA-77111,Synthesis of Ketone Bodies,0.5056179775280899,0.5056179775280899,0.7528089887640449,0.7528089887640449,29,60,1,1,29,60,0.00019051218185937068,0.00019051218185937068,0.0003166776677951903,0.00028935532223829105
REACT:R-HSA-774815,Nucleosome assembly,0.7540106951871658,0.8128342245989305,0.8770053475935828,0.8770053475935828,68,119,2,2,68,119,0.00011415488681320365,7.749382398368353e-05,0.00019761989199572187,0.00012558150940213
REACT:R-HSA-77595,Processing of Intronless Pre-mRNAs,0.9205426356589148,0.8982558139534884,0.9651162790697675,0.9418604651162791,68,104,2,1,68,104,0.00874213207119655,0.0016848121701359923,0.01152790238670703,0.0021434117444837563
REACT:R-HSA-877300,Interferon gamma signaling,0.3878787878787879,0.29015151515151516,0.6454545454545455,0.7424242424242424,159,171,2,4,159,171,1.1730923859872361e-27,1.2895680375998445e-26,2.607292432081309e-26,2.700653063358136e-25
REACT:R-HSA-879518,Transport of organic anions,0.7676767676767676,0.3282828282828283,0.8787878787878788,0.8787878787878788,41,58,2,2,41,58,0.002049853853758057,0.002049853853758057,0.002900101242791173,0.002557034188708504
REACT:R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,0.6336926257626393,0.18737324482939363,0.8214676889375685,0.8159912376779846,282,631,89,49,282,631,3.4480564593667494e-37,1.3478969826056996e-32,1.7597858522249558e-35,4.735031658250345e-31
REACT:R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,0.16161616161616163,0.4318181818181818,0.5606060606060606,0.6212121212121212,17,49,1,4,17,49,0.0004199569979898916,0.00033385446059719804,0.0006644095789093807,0.0004886660048257375
REACT:R-HSA-8853659,RET signaling,0.5736966866564065,0.1461288674839463,0.7985989492119089,0.8283712784588442,179,392,15,32,179,392,2.4417332251231072e-17,1.8378167988064575e-13,2.0392172025573587e-16,1.1118791632779068e-12
REACT:R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,0.37706666666666666,0.266,0.672,0.696,37,88,2,4,37,88,2.54736782733855e-05,0.00020002023810904648,4.8618737757237145e-05,0.00030295137593984927
REACT:R-HSA-8854214,TBC/RABGAPs,0.10638297872340426,0.32553191489361705,0.5531914893617021,0.5531914893617021,10,37,1,10,10,37,0.001611840746006162,0.0025714437802399908,0.0023282144108977896,0.0031641833634817513
REACT:R-HSA-8854518,AURKA Activation by TPX2,0.7244322344322344,0.29462759462759464,0.8205128205128205,0.9102564102564102,132,258,6,7,132,258,1.4774500655584605e-09,5.938115065371946e-07,4.606167851446965e-09,1.3305776350185285e-06
REACT:R-HSA-8856688,Golgi-to-ER retrograde transport,0.6973981345115366,0.304860088365243,0.852233676975945,0.8591065292096219,107,184,7,11,107,184,1.574690276031807e-09,9.470322152715854e-06,4.8872144152518695e-09,1.759928468311871e-05
REACT:R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis,0.5074940047961631,0.14078737010391684,0.7697841726618705,0.7697841726618705,204,352,9,6,204,352,7.549872927383539e-29,1.311278020436788e-30,1.8578080167740208e-27,3.859410173663952e-29
REACT:R-HSA-8856828,Clathrin-mediated endocytosis,0.49742534301856334,0.13326271186440677,0.7627118644067796,0.8033898305084746,208,382,12,16,208,382,1.1303031796656373e-29,3.830599561993072e-25,2.8319232392349966e-28,7.070377835610941e-24
REACT:R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,0.2,0.4303030303030303,0.5818181818181818,0.6363636363636364,16,39,1,3,16,39,9.101191268819328e-05,0.00012992050938991694,0.0001599673669442989,0.00020416080046986948
REACT:R-HSA-8863678,Neurodegenerative Diseases,0.2,0.4303030303030303,0.5818181818181818,0.6363636363636364,16,39,1,3,16,39,9.101191268819328e-05,0.00012992050938991694,0.0001599673669442989,0.00020416080046986948
REACT:R-HSA-8863795,Downregulation of ERBB2 signaling,0.05263157894736842,0.33508771929824566,0.5263157894736842,0.5263157894736842,31,64,1,6,31,64,3.2702571934863607e-06,1.9998289432340284e-06,6.8800220040064205e-06,4.188103306118956e-06
REACT:R-HSA-8868773,rRNA processing in the nucleus and cytosol,0.6254208754208754,0.3184343434343434,0.8181818181818182,0.8207070707070707,122,274,4,5,122,274,2.8316749766145362e-11,1.8596227715715788e-08,1.0991684838802342e-10,5.19263896984987e-08
REACT:R-HSA-8876198,RAB GEFs exchange GTP for GDP on RABs,0.17205162438807298,0.1850303328414494,0.5887850467289719,0.5887850467289719,30,77,6,19,30,77,5.973395143184943e-08,2.4704665833227694e-05,1.5414491586720696e-07,4.353297911389152e-05
REACT:R-HSA-8948216,Collagen chain trimerization,0.05555555555555555,0.15476190476190477,0.5277777777777778,0.5277777777777778,12,24,1,7,12,24,8.229765721006643e-05,0.00017574613194435665,0.0001459538888487407,0.00026955991223578084
REACT:R-HSA-901032,ER Quality Control Compartment (ERQC),0.6106194690265486,0.6106194690265486,0.8053097345132744,0.8053097345132744,46,67,1,1,46,67,1.6520984095026213e-05,1.6520984095026213e-05,3.20195725498539e-05,2.963978859881968e-05
REACT:R-HSA-901042,Calnexin/calreticulin cycle,0.6106194690265486,0.6106194690265486,0.8053097345132744,0.8053097345132744,46,67,1,1,46,67,1.6520984095026213e-05,1.6520984095026213e-05,3.20195725498539e-05,2.963978859881968e-05
REACT:R-HSA-912526,Interleukin receptor SHC signaling,0.5764575580365054,0.14555555555555555,0.8,0.8210526315789474,179,391,15,30,179,391,3.159732780570526e-17,2.2565433835375342e-13,2.591733197396539e-16,1.342828275777254e-12
REACT:R-HSA-912631,Regulation of signaling by CBL,0.6950757575757576,0.8096590909090909,0.9034090909090909,0.9090909090909091,65,111,2,4,65,111,1.0863409858610138e-08,3.729345546214432e-09,3.099333081814652e-08,1.1344294133596414e-08
REACT:R-HSA-913531,Interferon Signaling,0.49745137491616365,0.23541247484909456,0.7082494969818913,0.7847082494969819,199,298,7,9,199,298,1.9717065048912727e-25,2.8162540581784993e-12,3.721933648959142e-24,1.4264654276076214e-11
REACT:R-HSA-917937,Iron uptake and transport,0.125,0.1388888888888889,0.5833333333333334,0.5833333333333334,21,51,3,2,21,51,1.7742785441571797e-07,0.000101210488546858,4.3738029228060705e-07,0.00016184760943836765
REACT:R-HSA-927802,Nonsense-Mediated Decay (NMD),0.6882931188561215,0.2339142091152815,0.839142091152815,0.839142091152815,123,250,4,3,123,250,1.9736337341644815e-09,2.2306938032321485e-07,6.084266858341511e-09,5.30398592078561e-07
REACT:R-HSA-933542,TRAF6 mediated NF-kB activation,0.25,0.25,0.5625,0.5625,16,48,1,1,16,48,9.646704471423168e-05,9.646704471423168e-05,0.0001686949081424001,0.00015471665934285462
REACT:R-HSA-936837,Ion transport by P-type ATPases,0.42105263157894735,0.17543859649122806,0.7105263157894737,0.7105263157894737,14,24,3,1,14,24,0.003218299021187224,0.0005543307645518738,0.0044392553065024975,0.0007719516657250518
REACT:R-HSA-937041,IKK complex recruitment mediated by RIP1,0.6936936936936937,0.6081081081081081,0.8468468468468469,0.8468468468468469,39,72,2,1,39,72,0.0010466161986013272,0.0001239705970977626,0.001544151093867911,0.00019594191616758124
REACT:R-HSA-937061,TRIF-mediated TLR3/TLR4 signaling,0.7913696612665684,0.2104381443298969,0.8989690721649485,0.9092783505154639,182,303,10,16,182,303,3.289088912886867e-10,0.04611476046332193,1.1115195000783989e-09,0.04875628557724036
REACT:R-HSA-937072,TRAF6 mediated induction of TAK1 complex,0.7247706422018348,0.6605504587155964,0.8623853211009175,0.8623853211009175,39,70,2,2,39,70,0.0019788785008315454,0.00024292073975181323,0.0028112315197380095,0.0003623845008078419
REACT:R-HSA-948021,Transport to the Golgi and subsequent modification,0.8575837742504409,0.20046296296296298,0.9290123456790124,0.9290123456790124,111,213,15,8,111,213,0.000244663668768137,2.701756110917088e-06,0.0004028035072431216,5.408478685273362e-06
