source,target,weight,interaction,addiction_status,compound_name
MYH9,IQGAP1,0.82,PPI,,
MYH9,ACTR3,0.812,PPI,,
MYH9,ACTR2,0.805,PPI,,
MYH9,MYLK,0.77,PPI,,
MYH9,MYH3,0.761,PPI,,
MYH9,PPP1R12A,0.707,PPI,,
MYH9,PPP1R12B,0.702,PPI,,
RAP1GDS1,RHOT1,0.833,PPI,,
RASL10A,RAP1GDS1,0.752,PPI,,
EIF2AK2,PRKRA,0.989,PPI,,
EIF2AK2,RIPK1,0.974,PPI,,
EIF2AK2,IRS1,0.966,PPI,,
EIF2AK2,TRIM5,0.7,PPI,,
USP18,MAP3K7,0.882,PPI,,
USP18,EIF2AK2,0.875,PPI,,
USP18,JAK1,0.858,PPI,,
SNTA1,SNTG1,0.938,PPI,,
SNTA1,SGCE,0.903,PPI,,
SNTA1,SCN4B,0.877,PPI,,
SNTA1,TRPC1,0.821,PPI,,
SNTA1,KCNJ2,0.783,PPI,,
SNTA1,KCNJ5,0.77,PPI,,
ITGA4,PTK2B,0.917,PPI,,
ITGA4,CD8A,0.835,PPI,,
ITGA4,ACTB,0.779,PPI,,
ITGA4,CXCR4,0.767,PPI,,
ITGA4,GPR17,0.701,PPI,,
CCR9,CD8A,0.859,PPI,,
CCR9,CXCL1,0.75,PPI,,
CCR9,CXCL2,0.747,PPI,,
CCR9,ITGA4,0.742,PPI,,
CCR9,JAK3,0.707,PPI,,
CCR9,JAK2,0.7,PPI,,
CCR10,CXCL1,0.822,PPI,,
CCR10,CXCL2,0.74,PPI,,
MADCAM1,ITGA4,0.999,PPI,,
MADCAM1,ACKR2,0.996,PPI,,
MADCAM1,CCR9,0.994,PPI,,
MADCAM1,CD8A,0.808,PPI,,
MADCAM1,ACKR4,0.778,PPI,,
MADCAM1,CCR10,0.77,PPI,,
MAP3K4,GPR68,0.761,PPI,,
CDK1,TOP2A,0.997,PPI,,
CDK1,RACGAP1,0.96,PPI,,
CDK1,CDC45,0.952,PPI,,
CDK1,CDK3,0.894,PPI,,
CDK1,LYN,0.889,PPI,,
CDK1,PAFAH1B1,0.881,PPI,,
CDK1,LATS1,0.869,PPI,,
CDK1,DEPDC1,0.849,PPI,,
CDK1,DYNC1I2,0.81,PPI,,
CDK1,PPP2R2D,0.765,PPI,,
CDK1,PPP1R12A,0.745,PPI,,
CDK1,E2F5,0.718,PPI,,
CDK1,MAD1L1,0.715,PPI,,
GADD45A,MAP3K4,0.999,PPI,,
GADD45A,CDK1,0.997,PPI,,
GADD45G,MAP3K4,0.997,PPI,,
GADD45G,CDK1,0.982,PPI,,
GADD45G,GADD45A,0.959,PPI,,
GADD45G,AFAP1L1,0.71,PPI,,
GADD45B,MAP3K4,0.999,PPI,,
GADD45B,CDK1,0.981,PPI,,
GADD45B,GADD45A,0.965,PPI,,
GADD45B,GADD45G,0.955,PPI,,
PIK3C2B,PIK3R1,0.953,PPI,,
PIK3C2B,PIP5K1A,0.921,PPI,,
PIK3C2B,PIP5KL1,0.917,PPI,,
PIK3C2B,SNX9,0.764,PPI,,
SRD5A3,CYP19A1,0.928,PPI,,
SRD5A3,UGT2B17,0.724,PPI,,
TECR,PIK3C2B,0.894,PPI,,
MAPKAPK3,DCX,0.826,PPI,,
MAPK9,POLDIP3,0.726,PPI,,
CDC25B,CDK1,0.998,PPI,,
CDC25B,CDK2,0.994,PPI,,
CDC25B,PLK1,0.976,PPI,,
CDC25B,MAPK11,0.927,PPI,,
CDC25B,CDK5,0.913,PPI,,
CDC25B,CDK4,0.77,PPI,,
CDC25B,PKMYT1,0.758,PPI,,
PPARGC1A,PPARA,0.999,PPI,,
PPARGC1A,PPARG,0.999,PPI,,
PPARGC1A,HNF4A,0.998,PPI,,
PPARGC1A,CREB1,0.996,PPI,,
PPARGC1A,NR5A2,0.983,PPI,,
PPARGC1A,PPARD,0.969,PPI,,
PPARGC1A,ESRRG,0.967,PPI,,
PPARGC1A,PRKAA2,0.964,PPI,,
PPARGC1A,PRKAA1,0.962,PPI,,
PPARGC1A,GPX3,0.958,PPI,,
PPARGC1A,GPX8,0.957,PPI,,
PPARGC1A,GPX7,0.957,PPI,,
PPARGC1A,NR5A1,0.934,PPI,,
PPARGC1A,MAPK11,0.928,PPI,,
PPARGC1A,RXRA,0.913,PPI,,
PPARGC1A,TAF4B,0.902,PPI,,
PPARGC1A,NR1I2,0.891,PPI,,
PPARGC1A,SLC2A4,0.884,PPI,,
PPARGC1A,TFB2M,0.85,PPI,,
PPARGC1A,PLRG1,0.824,PPI,,
PPARGC1A,TFB1M,0.821,PPI,,
PPARGC1A,PINK1,0.76,PPI,,
PPARGC1A,AKT1,0.756,PPI,,
PPARGC1A,NCOA2,0.738,PPI,,
PPARGC1A,ACTB,0.725,PPI,,
PPARGC1A,SLC2A1,0.724,PPI,,
PPARGC1A,XPR1,0.714,PPI,,
PPARGC1A,PRKACA,0.708,PPI,,
PPARGC1A,PRKACB,0.707,PPI,,
PPARGC1A,ESR2,0.703,PPI,,
MAP3K7,MYD88,0.999,PPI,,
MAP3K7,IRAK1,0.987,PPI,,
MAP3K7,NLK,0.977,PPI,,
MAP3K7,TLR4,0.972,PPI,,
MAP3K7,MAPK8,0.971,PPI,,
MAP3K7,MAP3K14,0.959,PPI,,
MAP3K7,MAPK9,0.953,PPI,,
MAP3K7,XIAP,0.951,PPI,,
MAP3K7,IRAK4,0.928,PPI,,
MAP3K7,CARD11,0.922,PPI,,
MAP3K7,PRKAA2,0.911,PPI,,
MAP3K7,POLE4,0.866,PPI,,
MAP3K7,POLE3,0.822,PPI,,
MAP3K7,TAF6,0.736,PPI,,
MAP3K7,TAF9,0.731,PPI,,
MAP3K7,PPM1L,0.704,PPI,,
MAP3K7,TGFBR1,0.704,PPI,,
PRKG1,PPP1R12A,0.987,PPI,,
PRKG1,SLC8A1,0.927,PPI,,
PRKG1,KCNU1,0.912,PPI,,
PRKG1,SLC8A3,0.91,PPI,,
PRKG1,ATP1A1,0.909,PPI,,
PRKG1,KCNMB2,0.904,PPI,,
PRKG1,CREB1,0.858,PPI,,
MAPK12,MAPKAPK3,0.967,PPI,,
MAPK12,AKT1,0.937,PPI,,
MAPK12,PPARGC1A,0.931,PPI,,
MAPK12,CDC25B,0.931,PPI,,
MAPK12,AKT2,0.927,PPI,,
MAPK12,AKT3,0.925,PPI,,
MAPK12,MAP3K7,0.923,PPI,,
MAPK12,PRKG1,0.916,PPI,,
MAPK12,RPS6KA5,0.915,PPI,,
MAPK12,RPS6KA4,0.915,PPI,,
MAPK12,PTK2,0.913,PPI,,
MAPK12,MAPK8,0.911,PPI,,
MAPK12,PGR,0.91,PPI,,
MAPK12,MAPK9,0.909,PPI,,
MAPK12,ESR2,0.907,PPI,,
MAPK12,DUSP16,0.887,PPI,,
MAPK12,MAPK11,0.856,PPI,,
MAPK12,SNTA1,0.818,PPI,,
MAPK12,GNB3,0.748,PPI,,
MAPK12,GNB2,0.742,PPI,,
MAPK12,GNB4,0.737,PPI,,
MAPK12,GNB5,0.737,PPI,,
MAPK12,GNB1,0.737,PPI,,
MAPK12,NCF4,0.722,PPI,,
MAPK8,MAPK9,0.999,PPI,,
MAPK8,CREB1,0.762,PPI,,
MAPK8,MYD88,0.709,PPI,,
MAPK8,AKT1,0.706,PPI,,
PGR,PRKACB,0.937,PPI,,
PGR,PIK3R1,0.931,PPI,,
PGR,MAPK8,0.921,PPI,,
PGR,MAPK11,0.909,PPI,,
PGR,MAPK9,0.908,PPI,,
PGR,CYP19A1,0.883,PPI,,
PGR,ERBB4,0.881,PPI,,
PGR,FGFR2,0.854,PPI,,
PGR,IGF1R,0.82,PPI,,
ESR2,PRKACB,0.943,PPI,,
ESR2,CYP19A1,0.925,PPI,,
ESR2,MAPK8,0.923,PPI,,
ESR2,MAPK9,0.915,PPI,,
ESR2,IGF1R,0.813,PPI,,
DUSP16,MAPK8,0.998,PPI,,
DUSP16,MAPK9,0.985,PPI,,
DUSP16,MAPK11,0.882,PPI,,
MAPK11,MAPKAPK3,0.994,PPI,,
MAPK11,RPS6KA5,0.942,PPI,,
MAPK11,AKT1,0.94,PPI,,
MAPK11,RPS6KA4,0.933,PPI,,
MAPK11,AKT2,0.927,PPI,,
MAPK11,AKT3,0.925,PPI,,
MAPK11,MAP3K7,0.923,PPI,,
MAPK11,PRKG1,0.916,PPI,,
MAPK11,PTK2,0.913,PPI,,
MAPK11,MAPK8,0.913,PPI,,
MAPK11,ESR2,0.912,PPI,,
MAPK11,MAPK9,0.908,PPI,,
MAPK11,GNB1,0.744,PPI,,
MAPK11,NCF4,0.717,PPI,,
GNB2,KCNJ5,0.88,PPI,,
GNB2,PRKCE,0.802,PPI,,
GNB2,KCNJ9,0.764,PPI,,
GNB2,KCNJ6,0.754,PPI,,
GNB2,MAPK11,0.748,PPI,,
GNB2,PRKACB,0.729,PPI,,
GNB1,PDE6B,0.938,PPI,,
GNB1,KCNJ6,0.882,PPI,,
GNB1,KCNJ5,0.876,PPI,,
GNB1,AKT1,0.805,PPI,,
GNB1,PIK3R1,0.763,PPI,,
GNB1,KCNJ16,0.703,PPI,,
GNB3,PDE1C,0.922,PPI,,
GNB3,PDE1A,0.919,PPI,,
GNB3,PDE6A,0.778,PPI,,
GNB3,ADRB1,0.767,PPI,,
GNB3,MAPK11,0.748,PPI,,
GNB3,KCNJ3,0.741,PPI,,
GNB3,PDE6B,0.739,PPI,,
GNB3,MAPK14,0.737,PPI,,
GNB3,KCNJ9,0.736,PPI,,
GNB3,PRKACB,0.73,PPI,,
GNB3,KCNJ5,0.726,PPI,,
GNB3,KCNJ6,0.721,PPI,,
GNB3,PRKCE,0.715,PPI,,
GNB3,ADRB2,0.703,PPI,,
GNB3,CACNA1S,0.701,PPI,,
GNB4,KCNJ6,0.815,PPI,,
GNB4,PIK3R1,0.793,PPI,,
GNB4,KCNJ5,0.773,PPI,,
GNB4,KCNJ9,0.75,PPI,,
GNB4,MAPK11,0.737,PPI,,
GNB4,KCNJ3,0.736,PPI,,
GNB4,PRKCE,0.712,PPI,,
GNB4,PRKACB,0.71,PPI,,
GNB5,GGT5,0.967,PPI,,
GNB5,KCNJ9,0.908,PPI,,
GNB5,KCNJ3,0.867,PPI,,
GNB5,KCNJ6,0.789,PPI,,
GNB5,KCNJ5,0.773,PPI,,
GNB5,RGS3,0.762,PPI,,
GNB5,MYO5A,0.746,PPI,,
GNB5,MAPK11,0.737,PPI,,
GNB5,PRKACB,0.735,PPI,,
GNB5,PRKCE,0.731,PPI,,
NCF4,NOXO1,0.998,PPI,,
NCF4,AKT1,0.993,PPI,,
MAPK13,MAPKAPK3,0.981,PPI,,
MAPK13,MAPK9,0.941,PPI,,
MAPK13,AKT1,0.937,PPI,,
MAPK13,AKT2,0.928,PPI,,
MAPK13,RPS6KA5,0.928,PPI,,
MAPK13,CDC25B,0.927,PPI,,
MAPK13,AKT3,0.926,PPI,,
MAPK13,PPARGC1A,0.924,PPI,,
MAPK13,MAP3K7,0.922,PPI,,
MAPK13,RPS6KA4,0.917,PPI,,
MAPK13,PRKG1,0.915,PPI,,
MAPK13,MAPK12,0.915,PPI,,
MAPK13,PTK2,0.914,PPI,,
MAPK13,MAPK8,0.91,PPI,,
MAPK13,PGR,0.908,PPI,,
MAPK13,ESR2,0.908,PPI,,
MAPK13,DUSP16,0.886,PPI,,
MAPK13,MAPK11,0.765,PPI,,
MAPK13,GNB2,0.745,PPI,,
MAPK13,GNB1,0.738,PPI,,
MAPK13,GNB3,0.737,PPI,,
MAPK13,GNB4,0.737,PPI,,
MAPK13,GNB5,0.737,PPI,,
MAPK13,NCF4,0.729,PPI,,
GSTA1,CYP1A1,0.961,PPI,,
GSTA1,CYP1A2,0.958,PPI,,
GSTA1,GPX4,0.941,PPI,,
GSTA1,GSTA4,0.914,PPI,,
GSTA1,TXNDC12,0.907,PPI,,
GSTA1,GSTO1,0.886,PPI,,
GSTA1,GSTO2,0.871,PPI,,
GSTA1,GPX3,0.871,PPI,,
GSTA1,GGT5,0.823,PPI,,
GSTA1,GPX7,0.819,PPI,,
GSTA1,GPX8,0.817,PPI,,
GSTA1,GSTM3,0.749,PPI,,
GSTA1,UGT1A7,0.737,PPI,,
GSTA1,GSTM4,0.733,PPI,,
GPX4,GSTO1,0.945,PPI,,
GPX4,GSTA4,0.938,PPI,,
GPX4,GPX3,0.936,PPI,,
GPX4,GPX8,0.929,PPI,,
GPX4,GSTM3,0.927,PPI,,
GPX4,GSTM4,0.925,PPI,,
GPX4,GPX7,0.921,PPI,,
GPX4,GGT5,0.919,PPI,,
GPX4,TXNDC12,0.906,PPI,,
GPX4,GCLC,0.809,PPI,,
TXNDC12,GPX3,0.912,PPI,,
TXNDC12,GPX8,0.911,PPI,,
TXNDC12,GGT5,0.908,PPI,,
GSTO1,CYP1A1,0.925,PPI,,
GSTO1,TXNDC12,0.906,PPI,,
GSTO1,GSTA4,0.901,PPI,,
GSTO1,GLRX,0.856,PPI,,
GSTO1,GSTM4,0.834,PPI,,
GSTO1,GPX3,0.818,PPI,,
GSTO1,GPX8,0.8,PPI,,
GSTO1,GGT5,0.733,PPI,,
GSTO2,GPX4,0.946,PPI,,
GSTO2,CYP1A1,0.921,PPI,,
GSTO2,TXNDC12,0.901,PPI,,
GSTO2,GSTM3,0.842,PPI,,
GSTO2,GSTA4,0.82,PPI,,
GSTO2,GSTM4,0.817,PPI,,
GSTO2,GSTO1,0.802,PPI,,
GSTO2,GPX7,0.8,PPI,,
GSTO2,GPX3,0.799,PPI,,
GSTO2,GPX8,0.795,PPI,,
GSTO2,GGT5,0.751,PPI,,
GSTO2,GLRX,0.745,PPI,,
GSTT2B,CYP1A1,0.954,PPI,,
GSTT2B,CYP1A2,0.927,PPI,,
GSTT2B,GPX4,0.925,PPI,,
GSTT2B,GSTM1,0.919,PPI,,
GSTT2B,GSTO2,0.913,PPI,,
GSTT2B,TXNDC12,0.907,PPI,,
GSTT2B,GSTO1,0.89,PPI,,
GSTT2B,GSTM3,0.877,PPI,,
GSTT2B,GSTA4,0.877,PPI,,
GSTT2B,GSTM4,0.874,PPI,,
GSTT2B,GSTA1,0.87,PPI,,
GSTT2B,GPX7,0.775,PPI,,
GSTT2B,GPX3,0.774,PPI,,
GSTT2B,GGT5,0.765,PPI,,
GSTT2B,GPX8,0.753,PPI,,
GSTT2B,GGT7,0.718,PPI,,
GSTM5,GSTM3,0.957,PPI,,
GSTM5,GSTM4,0.954,PPI,,
GSTM5,GPX4,0.94,PPI,,
GSTM5,CYP1A1,0.92,PPI,,
GSTM5,CYP1A2,0.917,PPI,,
GSTM5,TXNDC12,0.9,PPI,,
GSTM5,GSTM1,0.87,PPI,,
GSTM5,GSTT2B,0.866,PPI,,
GSTM5,GSTO1,0.844,PPI,,
GSTM5,GSTO2,0.832,PPI,,
GSTM5,GSTA1,0.816,PPI,,
GSTM5,GSTA4,0.807,PPI,,
GSTM5,GPX3,0.766,PPI,,
GSTM5,GPX7,0.749,PPI,,
GSTM5,GPX8,0.731,PPI,,
GSTM5,GGT5,0.726,PPI,,
GSTM5,GGT7,0.713,PPI,,
GPX7,ALOX5,0.937,PPI,,
GPX7,GPX3,0.927,PPI,,
GPX7,GPX8,0.917,PPI,,
GPX7,TXNDC12,0.917,PPI,,
GPX7,ALOX15B,0.913,PPI,,
GPX7,GLRX,0.863,PPI,,
GPX7,GSTA4,0.817,PPI,,
GPX7,GSTO1,0.806,PPI,,
GPX7,GGT5,0.736,PPI,,
GPX7,GSTM4,0.729,PPI,,
GPX7,SELENON,0.721,PPI,,
GPX7,GCLC,0.713,PPI,,
GPX7,PRDX4,0.705,PPI,,
GPX3,GPX8,0.929,PPI,,
GPX3,GGT5,0.822,PPI,,
GPX3,GCLC,0.705,PPI,,
GPX8,GCLC,0.711,PPI,,
GSTA4,CYP1A1,0.936,PPI,,
GSTA4,TXNDC12,0.91,PPI,,
GSTA4,GPX3,0.831,PPI,,
GSTA4,GPX8,0.807,PPI,,
GSTA4,GGT5,0.706,PPI,,
GGT1,ANPEP,0.946,PPI,,
GGT1,GCLC,0.944,PPI,,
GGT1,GGT7,0.93,PPI,,
GGT1,GPX4,0.924,PPI,,
GGT1,GGT5,0.923,PPI,,
GGT1,TXNDC12,0.904,PPI,,
GGT1,GPX3,0.82,PPI,,
GGT1,CYSLTR1,0.787,PPI,,
GGT1,CYSLTR2,0.784,PPI,,
GGT1,GSTT2B,0.775,PPI,,
GGT1,GSTA1,0.761,PPI,,
GGT1,GSTM1,0.754,PPI,,
GGT1,AGA,0.752,PPI,,
GGT1,GPX7,0.747,PPI,,
GGT1,GSTA4,0.74,PPI,,
GGT1,GPX8,0.734,PPI,,
GGT1,GSTO1,0.729,PPI,,
GGT1,GSTO2,0.728,PPI,,
GGT1,GSTM3,0.718,PPI,,
GGT1,GSTM5,0.712,PPI,,
GGT1,GSTM4,0.711,PPI,,
GSTM2,GSTM1,0.999,PPI,,
GSTM2,GSTM3,0.996,PPI,,
GSTM2,GSTM4,0.973,PPI,,
GSTM2,GSTM5,0.951,PPI,,
GSTM2,CYP1A1,0.947,PPI,,
GSTM2,CYP1A2,0.937,PPI,,
GSTM2,GPX4,0.934,PPI,,
GSTM2,TXNDC12,0.9,PPI,,
GSTM2,GSTT2B,0.884,PPI,,
GSTM2,GSTA4,0.881,PPI,,
GSTM2,GSTO1,0.874,PPI,,
GSTM2,GSTO2,0.852,PPI,,
GSTM2,GPX3,0.822,PPI,,
GSTM2,GPX7,0.806,PPI,,
GSTM2,GPX8,0.801,PPI,,
GSTM2,GGT1,0.753,PPI,,
GSTM2,GSTA1,0.748,PPI,,
GSTM2,GGT7,0.723,PPI,,
GSTM2,GGT5,0.722,PPI,,
GSTM1,CYP1A1,0.991,PPI,,
GSTM1,CYP1A2,0.96,PPI,,
GSTM1,GPX4,0.938,PPI,,
GSTM1,TXNDC12,0.9,PPI,,
GSTM1,GSTO1,0.893,PPI,,
GSTM1,GSTO2,0.887,PPI,,
GSTM1,GSTA4,0.882,PPI,,
GSTM1,GSTM4,0.869,PPI,,
GSTM1,GPX3,0.844,PPI,,
GSTM1,GPX7,0.835,PPI,,
GSTM1,GPX8,0.828,PPI,,
GSTM1,GSTA1,0.821,PPI,,
GSTM1,GGT5,0.818,PPI,,
GSTM1,GSTM3,0.749,PPI,,
GSTM1,OPRM1,0.719,PPI,,
GSTM1,GGT7,0.716,PPI,,
GSTM3,GSTM4,0.963,PPI,,
GSTM3,CYP1A1,0.95,PPI,,
GSTM3,TXNDC12,0.9,PPI,,
GSTM3,GSTO1,0.88,PPI,,
GSTM3,GSTA4,0.877,PPI,,
GSTM3,GPX3,0.803,PPI,,
GSTM3,GPX7,0.781,PPI,,
GSTM3,GPX8,0.767,PPI,,
GSTM4,CYP1A1,0.92,PPI,,
GSTM4,TXNDC12,0.912,PPI,,
GSTM4,GSTA4,0.858,PPI,,
GSTM4,GPX3,0.757,PPI,,
GSTM4,GPX8,0.725,PPI,,
GSTM4,GGT5,0.712,PPI,,
GGT5,GCLC,0.923,PPI,,
GGT5,GPX8,0.727,PPI,,
GSTA3,GSTA1,0.947,PPI,,
GSTA3,CYP1A2,0.933,PPI,,
GSTA3,CYP1A1,0.933,PPI,,
GSTA3,GPX4,0.931,PPI,,
GSTA3,TXNDC12,0.917,PPI,,
GSTA3,GSTO1,0.861,PPI,,
GSTA3,GSTO2,0.84,PPI,,
GSTA3,GSTT2B,0.839,PPI,,
GSTA3,GSTM5,0.819,PPI,,
GSTA3,GPX7,0.803,PPI,,
GSTA3,GPX3,0.797,PPI,,
GSTA3,GPX8,0.782,PPI,,
GSTA3,GSTA4,0.754,PPI,,
GSTA3,GGT1,0.749,PPI,,
GSTA3,GSTM2,0.74,PPI,,
GSTA3,GSTM1,0.735,PPI,,
GSTA3,GSTM3,0.732,PPI,,
GSTA3,GSTM4,0.728,PPI,,
GSTA3,GGT5,0.721,PPI,,
GSTA3,CYP3A5,0.705,PPI,,
RBBP4,BMI1,0.963,PPI,,
RBBP4,RYBP,0.702,PPI,,
AURKB,CDK1,0.997,PPI,,
AURKB,TOP2A,0.97,PPI,,
AURKB,RACGAP1,0.966,PPI,,
AURKB,BUB3,0.943,PPI,,
AURKB,CDC45,0.926,PPI,,
AURKB,KCNJ6,0.904,PPI,,
AURKB,FZR1,0.892,PPI,,
AURKB,SMC4,0.867,PPI,,
AURKB,RRM2,0.84,PPI,,
AURKB,TTK,0.784,PPI,,
ADNP,GLRX,0.713,PPI,,
CBX5,RBBP4,0.931,PPI,,
CBX5,AURKB,0.855,PPI,,
CBX5,ADNP,0.819,PPI,,
CBX5,RBBP7,0.768,PPI,,
VKORC1,VKORC1L1,0.949,PPI,,
ABCC6,VKORC1,0.824,PPI,,
SPG21,GJC2,0.82,PPI,,
PDCD1,CD8A,0.938,PPI,,
PDCD1,PVR,0.883,PPI,,
PDCD1,CD47,0.728,PPI,,
PDCD1,CXCR3,0.715,PPI,,
CD8A,MYD88,0.942,PPI,,
CD8A,CXCR4,0.903,PPI,,
CD8A,CXCR6,0.868,PPI,,
CD8A,ACKR2,0.817,PPI,,
CD8A,AKT1,0.811,PPI,,
CD8A,PCSK5,0.741,PPI,,
BTLA,PDCD1,0.895,PPI,,
BTLA,CD8A,0.725,PPI,,
CXCR3,CXCL2,0.962,PPI,,
CXCR3,CXCL1,0.954,PPI,,
CXCR3,CD8A,0.91,PPI,,
CXCR3,MYD88,0.798,PPI,,
CXCR3,JAK2,0.754,PPI,,
CXCR3,JAK3,0.746,PPI,,
CXCR3,ITGA4,0.717,PPI,,
CD47,TLR4,0.768,PPI,,
CD47,TREM2,0.729,PPI,,
CCR5,CXCL1,0.974,PPI,,
CCR5,CXCL2,0.957,PPI,,
CCR5,CD8A,0.941,PPI,,
CCR5,PF4,0.94,PPI,,
CCR5,JAK2,0.898,PPI,,
CCR5,CXCL5,0.891,PPI,,
CCR5,JAK3,0.769,PPI,,
CCR5,IL7R,0.736,PPI,,
CCR7,CD8A,0.941,PPI,,
CCR7,IL7R,0.922,PPI,,
CCR7,CXCL2,0.898,PPI,,
CCR7,CXCL1,0.893,PPI,,
CCR7,CXCL5,0.877,PPI,,
CCR7,CD83,0.876,PPI,,
CCR7,ITGA4,0.828,PPI,,
CCR7,JAK3,0.781,PPI,,
CCR7,PF4,0.765,PPI,,
CCR7,JAK2,0.75,PPI,,
LAG3,PDCD1,0.95,PPI,,
LAG3,CD8A,0.947,PPI,,
LAG3,BTLA,0.887,PPI,,
LAG3,CXCR3,0.803,PPI,,
LAG3,CD47,0.755,PPI,,
LAG3,PVR,0.751,PPI,,
LAG3,CCR5,0.736,PPI,,
LAG3,CCR7,0.707,PPI,,
APOE,TREM2,0.997,PPI,,
APOE,PSEN2,0.961,PPI,,
APOE,PSEN1,0.956,PPI,,
APOE,ERBB4,0.862,PPI,,
APOE,CD33,0.813,PPI,,
APOE,XPR1,0.794,PPI,,
APOE,MTTP,0.749,PPI,,
APOE,CYP46A1,0.74,PPI,,
APOE,PPARG,0.74,PPI,,
APOE,GPX3,0.715,PPI,,
APOE,ITIH3,0.705,PPI,,
PON1,APOE,0.977,PPI,,
PON1,PON3,0.957,PPI,,
PON1,APOM,0.906,PPI,,
PON1,ALB,0.862,PPI,,
PON1,GPX3,0.745,PPI,,
PON1,GPX7,0.743,PPI,,
PON1,GPX8,0.742,PPI,,
PON1,DBI,0.729,PPI,,
CETP,APOE,0.974,PPI,,
CETP,PON1,0.968,PPI,,
CETP,APOM,0.888,PPI,,
CETP,NPC1L1,0.787,PPI,,
CETP,DBI,0.729,PPI,,
UTP18,RPS19,0.971,PPI,,
UTP18,TFB2M,0.742,PPI,,
RPS19,RPS5,0.999,PPI,,
RPS5,KCNA2,0.727,PPI,,
NOP14,RPS19,0.909,PPI,,
GRWD1,GNL3L,0.853,PPI,,
GRWD1,LSG1,0.72,PPI,,
GRWD1,NSUN2,0.71,PPI,,
WDR12,GNL3L,0.959,PPI,,
WDR12,LSG1,0.887,PPI,,
WDR12,RPL17,0.887,PPI,,
WDR12,MRPL3,0.777,PPI,,
WDR12,NSUN2,0.754,PPI,,
GNL3L,PWP1,0.842,PPI,,
GNL3L,NPSR1,0.772,PPI,,
GNL3L,NOP14,0.746,PPI,,
DIMT1,UTP18,0.968,PPI,,
DIMT1,RPS19,0.938,PPI,,
DIMT1,RPS5,0.931,PPI,,
DIMT1,NOP14,0.865,PPI,,
DIMT1,GRWD1,0.753,PPI,,
DIMT1,PWP1,0.715,PPI,,
DIMT1,WDR12,0.708,PPI,,
DIMT1,GNL3L,0.701,PPI,,
CDK9,LARP7,0.997,PPI,,
CDK9,GTF2H3,0.918,PPI,,
CDK9,CDK12,0.899,PPI,,
CDK9,CDK8,0.823,PPI,,
CDK13,CDK12,0.954,PPI,,
CDK13,CDK9,0.867,PPI,,
CYP24A1,CYP2R1,0.955,PPI,,
CYP24A1,CYP27B1,0.947,PPI,,
CYP24A1,CA1,0.883,PPI,,
CYP24A1,CA8,0.876,PPI,,
CYP24A1,CA5B,0.875,PPI,,
CYP24A1,CA13,0.854,PPI,,
CYP24A1,CA14,0.85,PPI,,
CYP24A1,CA5A,0.849,PPI,,
CYP24A1,CA7,0.825,PPI,,
CYP24A1,CA6,0.812,PPI,,
CYP24A1,CA2,0.799,PPI,,
CYP24A1,CA3,0.786,PPI,,
CYP24A1,CA9,0.784,PPI,,
CYP24A1,CA4,0.77,PPI,,
CA9,SLC2A1,0.849,PPI,,
CA12,CYP24A1,0.806,PPI,,
CA12,CA9,0.739,PPI,,
FYN,LYN,0.996,PPI,,
FYN,PIK3R1,0.988,PPI,,
FYN,BCAR1,0.974,PPI,,
FYN,CD8A,0.964,PPI,,
FYN,NCK1,0.96,PPI,,
FYN,CDK5,0.951,PPI,,
FYN,ABL1,0.949,PPI,,
FYN,PTK2B,0.919,PPI,,
FYN,BTK,0.876,PPI,,
FYN,AKT1,0.834,PPI,,
FYN,BDNF,0.828,PPI,,
FYN,HCK,0.81,PPI,,
FYN,CTTN,0.782,PPI,,
FYN,JAK2,0.777,PPI,,
FYN,AKT2,0.756,PPI,,
FYN,GAB3,0.752,PPI,,
FYN,CD2AP,0.727,PPI,,
FYN,PTPRJ,0.72,PPI,,
FYN,SH3KBP1,0.719,PPI,,
FYN,EPHB2,0.701,PPI,,
PTK2,BCAR1,0.999,PPI,,
PTK2,FYN,0.998,PPI,,
PTK2,PIK3R1,0.988,PPI,,
PTK2,PTK2B,0.984,PPI,,
PTK2,IGF1R,0.978,PPI,,
PTK2,LYN,0.97,PPI,,
PTK2,JAK2,0.962,PPI,,
PTK2,HCK,0.951,PPI,,
PTK2,ARHGEF2,0.95,PPI,,
PTK2,ITGA4,0.945,PPI,,
PTK2,NCK1,0.939,PPI,,
PTK2,CTTN,0.919,PPI,,
PTK2,NEDD9,0.915,PPI,,
PTK2,PRKACB,0.911,PPI,,
PTK2,GPER1,0.91,PPI,,
PTK2,AKT1,0.879,PPI,,
PTK2,VAV2,0.793,PPI,,
PTK2,ABI1,0.751,PPI,,
PTK2,ARHGAP35,0.704,PPI,,
PITPNA,PAFAH1B1,0.89,PPI,,
NTN1,FYN,0.81,PPI,,
NTN1,PTK2,0.799,PPI,,
NTN1,PITPNA,0.7,PPI,,
NTRK1,VEGFC,0.898,PPI,,
NGF,IGF1R,0.846,PPI,,
NGF,AKT1,0.818,PPI,,
NGF,TH,0.791,PPI,,
NGF,FGFR1,0.772,PPI,,
NGF,TEK,0.744,PPI,,
NGF,FGFR2,0.736,PPI,,
NGF,TIE1,0.72,PPI,,
NTF3,IGF1R,0.715,PPI,,
BDNF,IGF1R,0.907,PPI,,
BDNF,CDK5,0.847,PPI,,
BDNF,AKT1,0.835,PPI,,
BDNF,DCX,0.778,PPI,,
